,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_sens,gamma,prec_score,matthews_corrcoef,hinge_loss,imb_sens_spec_supp_micro,f1_score,confusion_matrix,log_loss,probability,imb_sens_spec_supp,C,max_iter,imb_spec,imb_spec_micro,kernel,zero_one_loss,y,rec_score,cohen_kappa_score,avg_prec_score,roc_curve,pr_curve,roc_auc_score,hamming_loss,accuracy,imb_report_0.1,bal_report,fbeta_score,imb_report_0.3,imb_sens_micro,X
132,HOSbal,6,0,0.7539333713548899,0.7515884218810525,0.4894366197183099,0.8186619718309859,0.6329953776963019,0.32628873864110297,0.6540492957746479,278,465,103,290,568,568,0.6158940397350994,0.7296587926509186,0.8186619718309859,0.4894366197183099,0.7029478458049888,0.5858798735511065,1.603448275862069,2.699029126213592,0.5105633802816901,0.4894366197183099,[0.81866197 0.48943662],0.1,0.6540492957746479,0.32628873864110297,,"(0.6540492957746479, 0.6540492957746479, None)",0.6540492957746479,"[[465 103]
 [290 278]]",11.94878651561198,True,"(array([0.81866197, 0.48943662]), array([0.48943662, 0.81866197]), array([568, 568]))",0.01,-1,[0.48943662 0.81866197],0.6540492957746479,rbf,0.3459507042253521,[0 1 1 ... 1 1 1],0.6540492957746479,0.30809859154929575,0.6124034231636538,"(array([0.        , 0.18133803, 1.        ]), array([0.        , 0.48943662, 1.        ]), array([2, 1, 0]))",,0.6540492957746479,0.3459507042253521,0.6540492957746479,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.62      0.82      0.49      0.70      0.63      0.41       568
          1       0.73      0.49      0.82      0.59      0.63      0.39       568

avg / total       0.67      0.65      0.65      0.64      0.63      0.40      1136
","              precision    recall  f1-score   support

           0       0.62      0.82      0.70       568
           1       0.73      0.49      0.59       568

    accuracy                           0.65      1136
   macro avg       0.67      0.65      0.64      1136
weighted avg       0.67      0.65      0.64      1136
",0.6540492957746479,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.62      0.82      0.49      0.70      0.63      0.44       568
          1       0.73      0.49      0.82      0.59      0.63      0.36       568

avg / total       0.67      0.65      0.65      0.64      0.63      0.40      1136
",0.6540492957746479,"[[-0.96124935 -0.70490637 -0.32873332 ...  0.50773402 -0.48725301
  -0.81132323]
 [-1.64171999  0.12708282 -0.46935826 ... -0.23209786 -0.26635926
  -0.34028546]
 [-0.28077871 -0.69767168 -0.46935826 ...  0.58993756 -0.77717606
  -0.6368648 ]
 ...
 [ 1.0352313  -0.30686024 -0.0447466  ... -0.06769078 -0.58363021
   0.00520536]
 [-0.96124935 -0.33793958  0.22130244 ...  0.59955288 -0.02299403
   0.84364586]
 [-0.80555149  1.75232207 -0.37298543 ...  0.08419149 -0.34965377
  -0.30969419]]"
141,HOSbal,6,1,0.7507950431462013,0.7486218351760084,0.5158450704225352,0.7975352112676056,0.6414082999313226,0.326606054383182,0.6566901408450704,293,453,115,275,568,568,0.6222527472527473,0.7181372549019608,0.7975352112676056,0.5158450704225352,0.6990740740740741,0.6004098360655739,1.6472727272727274,2.5478260869565217,0.48415492957746475,0.5158450704225352,[0.79753521 0.51584507],0.1,0.6566901408450704,0.326606054383182,,"(0.6566901408450704, 0.6566901408450704, None)",0.6566901408450704,"[[453 115]
 [275 293]]",11.85758340468278,True,"(array([0.79753521, 0.51584507]), array([0.51584507, 0.79753521]), array([568, 568]))",0.01,-1,[0.51584507 0.79753521],0.6566901408450704,rbf,0.3433098591549296,[0 1 1 ... 1 1 1],0.6566901408450704,0.31338028169014087,0.6125250276166805,"(array([0.        , 0.20246479, 1.        ]), array([0.        , 0.51584507, 1.        ]), array([2, 1, 0]))",,0.6566901408450705,0.34330985915492956,0.6566901408450704,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.62      0.80      0.52      0.70      0.64      0.42       568
          1       0.72      0.52      0.80      0.60      0.64      0.40       568

avg / total       0.67      0.66      0.66      0.65      0.64      0.41      1136
","              precision    recall  f1-score   support

           0       0.62      0.80      0.70       568
           1       0.72      0.52      0.60       568

    accuracy                           0.66      1136
   macro avg       0.67      0.66      0.65      1136
weighted avg       0.67      0.66      0.65      1136
",0.6566901408450704,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.62      0.80      0.52      0.70      0.64      0.45       568
          1       0.72      0.52      0.80      0.60      0.64      0.38       568

avg / total       0.67      0.66      0.66      0.65      0.64      0.41      1136
",0.6566901408450704,"[[-9.63697183e-01 -6.97200548e-01 -3.13011164e-01 ...  5.13947909e-01
  -4.88934411e-01 -8.12728151e-01]
 [-1.64511010e+00  1.26081560e-01 -4.43796470e-01 ... -2.19455974e-01
  -2.66646584e-01 -3.35871673e-01]
 [-1.23626235e+00 -8.15287110e-02 -3.39168226e-01 ... -1.37966653e-01
   4.69681845e-01  1.18300452e+00]
 ...
 [ 5.34078033e-02 -6.60352042e-01 -2.58016188e-01 ... -7.41046779e-04
  -7.28182307e-01 -1.17712989e-02]
 [ 2.92525286e-01  4.98518478e-01 -2.19415385e-01 ...  5.95437229e-01
  -2.19107863e-01  4.09626974e-02]
 [-2.83334862e-02 -5.09020350e-02  1.05421584e+00 ... -2.34163141e-01
  -6.38708270e-01  4.64315588e-01]]"
159,HOSbal,6,2,0.7517745115056537,0.7511154363404097,0.5211267605633803,0.8028169014084507,0.6468147889129596,0.3376152472275589,0.6619718309859155,296,456,112,272,568,568,0.6263736263736264,0.7254901960784313,0.8028169014084507,0.5211267605633803,0.7037037037037038,0.6065573770491803,1.6764705882352942,2.6428571428571432,0.47887323943661975,0.5211267605633803,[0.8028169  0.52112676],0.1,0.6619718309859155,0.3376152472275589,,"(0.6619718309859155, 0.6619718309859155, None)",0.6619718309859155,"[[456 112]
 [272 296]]",11.675158178307997,True,"(array([0.8028169 , 0.52112676]), array([0.52112676, 0.8028169 ]), array([568, 568]))",0.01,-1,[0.52112676 0.8028169 ],0.6619718309859155,rbf,0.3380281690140845,[0 1 1 ... 1 1 1],0.6619718309859155,0.323943661971831,0.6175089754211543,"(array([0.       , 0.1971831, 1.       ]), array([0.        , 0.52112676, 1.        ]), array([2, 1, 0]))",,0.6619718309859155,0.3380281690140845,0.6619718309859155,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.80      0.52      0.70      0.65      0.43       568
          1       0.73      0.52      0.80      0.61      0.65      0.41       568

avg / total       0.68      0.66      0.66      0.66      0.65      0.42      1136
","              precision    recall  f1-score   support

           0       0.63      0.80      0.70       568
           1       0.73      0.52      0.61       568

    accuracy                           0.66      1136
   macro avg       0.68      0.66      0.66      1136
weighted avg       0.68      0.66      0.66      1136
",0.6619718309859155,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.80      0.52      0.70      0.65      0.45       568
          1       0.73      0.52      0.80      0.61      0.65      0.38       568

avg / total       0.68      0.66      0.66      0.66      0.65      0.42      1136
",0.6619718309859155,"[[-0.95516298 -0.7038458  -0.31005739 ...  0.50063908 -0.48441624
  -0.8064    ]
 [-1.63133617  0.12563305 -0.44014564 ... -0.22415256 -0.26704712
  -0.33500511]
 [-0.27898979 -0.69663294 -0.44014564 ...  0.58117148 -0.76971321
  -0.6318093 ]
 ...
 [ 0.08462653 -0.41886393 -0.02503503 ... -0.27962175  1.56184245
  -0.65122711]
 [-1.66856304  0.29748541 -0.23427021 ...  1.25302749  3.16433661
   4.10219698]
 [-1.04459554 -0.51723805 -0.27732961 ...  0.66946305 -0.35274539
   0.87474278]]"
150,HOSbal,6,3,0.75282062090855,0.7506134711892599,0.5404929577464789,0.7904929577464789,0.6536481292026748,0.34184078360891756,0.6654929577464789,307,449,119,261,568,568,0.6323943661971831,0.7206572769953051,0.7904929577464789,0.5404929577464789,0.7026604068857591,0.6177062374245472,1.7203065134099618,2.5798319327731094,0.4595070422535211,0.5404929577464789,[0.79049296 0.54049296],0.1,0.6654929577464789,0.34184078360891756,,"(0.6654929577464789, 0.6654929577464789, None)",0.6654929577464789,"[[449 119]
 [261 307]]",11.553547695563601,True,"(array([0.79049296, 0.54049296]), array([0.54049296, 0.79049296]), array([568, 568]))",0.01,-1,[0.54049296 0.79049296],0.6654929577464789,rbf,0.3345070422535211,[1 1 1 ... 1 1 1],0.6654929577464789,0.33098591549295775,0.6192637042914766,"(array([0.        , 0.20950704, 1.        ]), array([0.        , 0.54049296, 1.        ]), array([2, 1, 0]))",,0.6654929577464789,0.3345070422535211,0.6654929577464789,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.79      0.54      0.70      0.65      0.44       568
          1       0.72      0.54      0.79      0.62      0.65      0.42       568

avg / total       0.68      0.67      0.67      0.66      0.65      0.43      1136
","              precision    recall  f1-score   support

           0       0.63      0.79      0.70       568
           1       0.72      0.54      0.62       568

    accuracy                           0.67      1136
   macro avg       0.68      0.67      0.66      1136
weighted avg       0.68      0.67      0.66      1136
",0.6654929577464789,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.79      0.54      0.70      0.65      0.46       568
          1       0.72      0.54      0.79      0.62      0.65      0.40       568

avg / total       0.68      0.67      0.67      0.66      0.65      0.43      1136
",0.6654929577464789,"[[-1.65403912  0.12558083 -0.45152486 ... -0.21551598 -0.26642031
  -0.32905694]
 [-0.28824957 -0.70178052 -0.45152486 ...  0.58481244 -0.7701145
  -0.62661591]
 [-1.24430225 -0.08488828 -0.34603042 ... -0.13548313  0.45508758
   1.17624139]
 ...
 [-0.46252654 -0.0934046  -0.18991032 ...  0.60967902 -0.58659059
   1.61034167]
 [ 0.42539668  1.0361167  -0.0417442  ... -0.57168699 -0.37789553
  -0.34418223]
 [ 0.01952789 -0.25958731 -0.24133662 ...  0.49558785  3.69835819
   1.96864824]]"
123,HOSbal,6,4,0.7533072555048603,0.7512467346727478,0.5580985915492958,0.7852112676056338,0.6619858778851263,0.3525217863631672,0.6716549295774648,317,446,122,251,568,568,0.6398852223816356,0.7220956719817767,0.7852112676056338,0.5580985915492958,0.7051383399209487,0.6295928500496525,1.7768924302788842,2.598360655737704,0.44190140845070425,0.5580985915492958,[0.78521127 0.55809859],0.1,0.6716549295774648,0.3525217863631672,,"(0.6716549295774648, 0.6716549295774648, None)",0.6716549295774648,"[[446 122]
 [251 317]]",11.340722839954376,True,"(array([0.78521127, 0.55809859]), array([0.55809859, 0.78521127]), array([568, 568]))",0.01,-1,[0.55809859 0.78521127],0.6716549295774648,rbf,0.32834507042253525,[0 1 1 ... 1 1 1],0.6716549295774648,0.3433098591549296,0.6239512817222239,"(array([0.        , 0.21478873, 1.        ]), array([0.        , 0.55809859, 1.        ]), array([2, 1, 0]))",,0.6716549295774648,0.3283450704225352,0.6716549295774648,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.64      0.79      0.56      0.71      0.66      0.45       568
          1       0.72      0.56      0.79      0.63      0.66      0.43       568

avg / total       0.68      0.67      0.67      0.67      0.66      0.44      1136
","              precision    recall  f1-score   support

           0       0.64      0.79      0.71       568
           1       0.72      0.56      0.63       568

    accuracy                           0.67      1136
   macro avg       0.68      0.67      0.67      1136
weighted avg       0.68      0.67      0.67      1136
",0.6716549295774648,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.64      0.79      0.56      0.71      0.66      0.47       568
          1       0.72      0.56      0.79      0.63      0.66      0.41       568

avg / total       0.68      0.67      0.67      0.67      0.66      0.44      1136
",0.6716549295774648,"[[-0.97749158 -0.70006644 -0.31229662 ...  0.52234068 -0.49373608
  -0.79949608]
 [-0.29683307 -0.69285924 -0.44129452 ...  0.60671788 -0.78067579
  -0.62375739]
 [-1.24975499 -0.08024709 -0.3380962  ... -0.15267698  0.44906584
   1.18635103]
 ...
 [ 0.46667499 -0.49141909 -0.09543226 ... -0.03466981 -0.74542406
   0.01288404]
 [-0.79817304 -0.53259667 -0.44129452 ...  0.04783323 -0.96667836
  -0.37460676]
 [ 0.5548809  -0.23464042 -0.11563832 ...  0.0949852  -0.63007072
  -0.35770008]]"
114,HOSbal,6,5,0.7504974831382663,0.7488486344267195,0.5017605633802817,0.8080985915492958,0.6367668368897573,0.3255087027295852,0.6549295774647887,285,459,109,283,568,568,0.6185983827493261,0.7233502538071066,0.8080985915492958,0.5017605633802817,0.7007633587786258,0.5925155925155926,1.6219081272084808,2.614678899082569,0.49823943661971826,0.5017605633802817,[0.80809859 0.50176056],0.1,0.6549295774647887,0.3255087027295852,,"(0.6549295774647887, 0.6549295774647887, None)",0.6549295774647887,"[[459 109]
 [283 285]]",11.918386886377535,True,"(array([0.80809859, 0.50176056]), array([0.50176056, 0.80809859]), array([568, 568]))",0.01,-1,[0.50176056 0.80809859],0.6549295774647887,rbf,0.34507042253521125,[0 1 1 ... 1 1 1],0.6549295774647887,0.3098591549295775,0.6120683491813828,"(array([0.        , 0.19190141, 1.        ]), array([0.        , 0.50176056, 1.        ]), array([2, 1, 0]))",,0.6549295774647887,0.34507042253521125,0.6549295774647887,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.62      0.81      0.50      0.70      0.64      0.42       568
          1       0.72      0.50      0.81      0.59      0.64      0.39       568

avg / total       0.67      0.65      0.65      0.65      0.64      0.41      1136
","              precision    recall  f1-score   support

           0       0.62      0.81      0.70       568
           1       0.72      0.50      0.59       568

    accuracy                           0.65      1136
   macro avg       0.67      0.65      0.65      1136
weighted avg       0.67      0.65      0.65      1136
",0.6549295774647887,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.62      0.81      0.50      0.70      0.64      0.44       568
          1       0.72      0.50      0.81      0.59      0.64      0.37       568

avg / total       0.67      0.65      0.65      0.65      0.64      0.41      1136
",0.6549295774647887,"[[-0.96342067 -0.7120603  -0.31351339 ...  0.51672202 -0.48488649
  -0.82645734]
 [-1.64074642  0.12302537 -0.44390306 ... -0.21481977 -0.26152238
  -0.3452591 ]
 [-0.28609493 -0.70479868 -0.44390306 ...  0.59800445 -0.77805189
  -0.64823577]
 ...
 [ 1.26241151 -0.65133874  0.08080354 ... -0.34514927 -0.83268457
   0.33291156]
 [-0.8510455  -0.56790093 -0.28026393 ...  0.35415718  0.46866306
   0.44179178]
 [-0.07539155 -0.35517477  0.43599221 ...  0.48362311 -0.01230663
   0.53537951]]"
96,HOSbal,6,6,0.7507934933544931,0.7484780260069889,0.522887323943662,0.7992957746478874,0.6464840513462882,0.3352441247906439,0.6610915492957746,297,454,114,271,568,568,0.6262068965517241,0.7226277372262774,0.7992957746478874,0.522887323943662,0.7022428460943542,0.6067415730337078,1.6752767527675279,2.6052631578947376,0.477112676056338,0.522887323943662,[0.79929577 0.52288732],0.1,0.6610915492957746,0.3352441247906439,,"(0.6610915492957746, 0.6610915492957746, None)",0.6610915492957746,"[[454 114]
 [271 297]]",11.70556343851026,True,"(array([0.79929577, 0.52288732]), array([0.52288732, 0.79929577]), array([568, 568]))",0.01,-1,[0.52288732 0.79929577],0.6610915492957746,rbf,0.3389084507042254,[0 1 1 ... 1 1 1],0.6610915492957746,0.32218309859154926,0.616409221753881,"(array([0.        , 0.20070423, 1.        ]), array([0.        , 0.52288732, 1.        ]), array([2, 1, 0]))",,0.6610915492957746,0.3389084507042254,0.6610915492957746,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.80      0.52      0.70      0.65      0.43       568
          1       0.72      0.52      0.80      0.61      0.65      0.41       568

avg / total       0.67      0.66      0.66      0.65      0.65      0.42      1136
","              precision    recall  f1-score   support

           0       0.63      0.80      0.70       568
           1       0.72      0.52      0.61       568

    accuracy                           0.66      1136
   macro avg       0.67      0.66      0.65      1136
weighted avg       0.67      0.66      0.65      1136
",0.6610915492957746,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.80      0.52      0.70      0.65      0.45       568
          1       0.72      0.52      0.80      0.61      0.65      0.38       568

avg / total       0.67      0.66      0.66      0.65      0.65      0.42      1136
",0.6610915492957746,"[[-0.9731331  -0.70157668 -0.33233143 ...  0.5129142  -0.48483417
  -0.81098269]
 [-1.65627354  0.13026539 -0.47302229 ... -0.23152535 -0.26713644
  -0.33588757]
 [-0.28999265 -0.69434327 -0.47302229 ...  0.5956297  -0.77056244
  -0.63502154]
 ...
 [-0.83650501  0.3737154   1.43927676 ...  1.09192274  0.68061511
  -0.45287296]
 [ 0.75141865 -0.27539498  0.13219139 ... -0.11756277 -0.55548608
   0.00416943]
 [-0.14550718 -0.50278511 -0.188734   ...  0.15826761 -0.79816589
   0.15224994]]"
105,HOSbal,6,7,0.7532855584209482,0.7520771534040761,0.5264084507042254,0.801056338028169,0.6493711002410014,0.3405611103322412,0.6637323943661971,299,455,113,269,568,568,0.6284530386740331,0.7257281553398058,0.801056338028169,0.5264084507042254,0.7043343653250773,0.6102040816326532,1.691449814126394,2.646017699115044,0.4735915492957746,0.5264084507042254,[0.80105634 0.52640845],0.1,0.6637323943661971,0.3405611103322412,,"(0.6637323943661971, 0.6637323943661971, None)",0.6637323943661971,"[[455 113]
 [269 299]]",11.614351177258357,True,"(array([0.80105634, 0.52640845]), array([0.52640845, 0.80105634]), array([568, 568]))",0.01,-1,[0.52640845 0.80105634],0.6637323943661971,rbf,0.33626760563380287,[0 1 1 ... 1 1 1],0.6637323943661971,0.3274647887323944,0.6188252085327499,"(array([0.        , 0.19894366, 1.        ]), array([0.        , 0.52640845, 1.        ]), array([2, 1, 0]))",,0.6637323943661972,0.3362676056338028,0.6637323943661971,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.80      0.53      0.70      0.65      0.43       568
          1       0.73      0.53      0.80      0.61      0.65      0.41       568

avg / total       0.68      0.66      0.66      0.66      0.65      0.42      1136
","              precision    recall  f1-score   support

           0       0.63      0.80      0.70       568
           1       0.73      0.53      0.61       568

    accuracy                           0.66      1136
   macro avg       0.68      0.66      0.66      1136
weighted avg       0.68      0.66      0.66      1136
",0.6637323943661971,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.80      0.53      0.70      0.65      0.46       568
          1       0.73      0.53      0.80      0.61      0.65      0.39       568

avg / total       0.68      0.66      0.66      0.66      0.65      0.42      1136
",0.6637323943661971,"[[-0.97352    -0.72548597 -0.31415757 ...  0.51881116 -0.49362915
  -0.8290769 ]
 [-1.65991991  0.11690309 -0.44268829 ... -0.2278884  -0.27230934
  -0.34438849]
 [-0.28712009 -0.71816085 -0.44268829 ...  0.60177778 -0.7841114
  -0.64956268]
 ...
 [-0.40193855 -0.30242667 -0.18983284 ... -0.49715054  0.07161225
  -1.06424232]
 [ 1.03891877 -0.69509816  0.04280973 ... -0.04782492  0.81217936
   1.47355777]
 [-0.49644762  2.39002939  2.86653805 ...  0.65767684 -0.19314052
   0.0926839 ]]"
177,HOSbal,6,8,0.7513669162864511,0.7497419866396546,0.5492957746478874,0.7799295774647887,0.6545319101650589,0.3383469766849809,0.664612676056338,312,443,125,256,568,568,0.6337625178826896,0.7139588100686499,0.7799295774647887,0.5492957746478874,0.6992896606156275,0.6208955223880598,1.7304687500000002,2.4960000000000004,0.45070422535211263,0.5492957746478874,[0.77992958 0.54929577],0.1,0.664612676056338,0.3383469766849809,,"(0.664612676056338, 0.664612676056338, None)",0.664612676056338,"[[443 125]
 [256 312]]",11.583955771249776,True,"(array([0.77992958, 0.54929577]), array([0.54929577, 0.77992958]), array([568, 568]))",0.01,-1,[0.54929577 0.77992958],0.664612676056338,rbf,0.335387323943662,[0 1 1 ... 1 1 1],0.664612676056338,0.329225352112676,0.6175266703193993,"(array([0.        , 0.22007042, 1.        ]), array([0.        , 0.54929577, 1.        ]), array([2, 1, 0]))",,0.6646126760563381,0.335387323943662,0.664612676056338,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.78      0.55      0.70      0.65      0.44       568
          1       0.71      0.55      0.78      0.62      0.65      0.42       568

avg / total       0.67      0.66      0.66      0.66      0.65      0.43      1136
","              precision    recall  f1-score   support

           0       0.63      0.78      0.70       568
           1       0.71      0.55      0.62       568

    accuracy                           0.66      1136
   macro avg       0.67      0.66      0.66      1136
weighted avg       0.67      0.66      0.66      1136
",0.664612676056338,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.78      0.55      0.70      0.65      0.46       568
          1       0.71      0.55      0.78      0.62      0.65      0.40       568

avg / total       0.67      0.66      0.66      0.66      0.65      0.43      1136
",0.664612676056338,"[[-0.96819432 -0.70786174 -0.3175248  ...  0.50424589 -0.49440998
  -0.80774744]
 [-1.65061896  0.11506383 -0.4502753  ... -0.2280227  -0.2755872
  -0.33925416]
 [-0.28576968 -0.70070587 -0.4502753  ...  0.58560907 -0.78161489
  -0.63423141]
 ...
 [-0.6860119  -0.58409125 -0.33159975 ... -0.30389396  0.47068524
  -0.59504392]
 [-1.42313077 -0.62597046  0.33244342 ...  1.76991383  0.28971566
  -0.21201585]
 [ 0.44202967 -0.00177132  0.29298713 ... -0.20140348 -0.78222947
   0.00182584]]"
168,HOSbal,6,9,0.7530980336242808,0.7515131405890985,0.4982394366197183,0.8133802816901409,0.6365988794420577,0.3283508650534494,0.6558098591549296,283,462,106,285,568,568,0.6184738955823293,0.7275064267352185,0.8133802816901409,0.4982394366197183,0.702661596958175,0.5914315569487983,1.6210526315789473,2.669811320754717,0.5017605633802817,0.4982394366197183,[0.81338028 0.49823944],0.1,0.6558098591549296,0.3283508650534494,,"(0.6558098591549296, 0.6558098591549296, None)",0.6558098591549296,"[[462 106]
 [285 283]]",11.887980922304294,True,"(array([0.81338028, 0.49823944]), array([0.49823944, 0.81338028]), array([568, 568]))",0.01,-1,[0.49823944 0.81338028],0.6558098591549296,rbf,0.3441901408450704,[0 1 1 ... 1 1 1],0.6558098591549296,0.31161971830985913,0.6133526738839206,"(array([0.        , 0.18661972, 1.        ]), array([0.        , 0.49823944, 1.        ]), array([2, 1, 0]))",,0.6558098591549296,0.34419014084507044,0.6558098591549296,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.62      0.81      0.50      0.70      0.64      0.42       568
          1       0.73      0.50      0.81      0.59      0.64      0.39       568

avg / total       0.67      0.66      0.66      0.65      0.64      0.41      1136
","              precision    recall  f1-score   support

           0       0.62      0.81      0.70       568
           1       0.73      0.50      0.59       568

    accuracy                           0.66      1136
   macro avg       0.67      0.66      0.65      1136
weighted avg       0.67      0.66      0.65      1136
",0.6558098591549296,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.62      0.81      0.50      0.70      0.64      0.44       568
          1       0.73      0.50      0.81      0.59      0.64      0.37       568

avg / total       0.67      0.66      0.66      0.65      0.64      0.41      1136
",0.6558098591549296,"[[-0.98137486 -0.71259794 -0.31952372 ...  0.50681029 -0.47922392
  -0.81588817]
 [-1.66593865  0.13411669 -0.45519804 ... -0.2113334  -0.26089939
  -0.33283842]
 [-0.29681106 -0.7052352  -0.45519804 ...  0.58660404 -0.76577486
  -0.63698086]
 ...
 [-0.09354228  0.03239379 -0.10733389 ...  0.38834378  0.30287305
   0.83133993]
 [ 2.03707514 -0.27716895  0.62115157 ... -0.13153965 -0.53570942
  -1.28146334]
 [ 0.17088206 -0.4219249  -0.34886308 ... -0.31593754 -0.48667628
   0.47833235]]"
133,HOSbal,7,0,0.5,0.75,0.05457746478873239,1.0,0.23361820303377986,0.16749417495105295,0.5272887323943662,31,568,0,537,568,568,0.5140271493212669,1.0,1.0,0.05457746478873239,0.6790197250448297,0.1035058430717863,1.0577281191806331,inf,0.9454225352112676,0.05457746478873239,[1.         0.05457746],1.0,0.5272887323943662,0.16749417495105295,,"(0.5272887323943662, 0.5272887323943662, None)",0.5272887323943662,"[[568   0]
 [537  31]]",16.326868771185772,True,"(array([1.        , 0.05457746]), array([0.05457746, 1.        ]), array([568, 568]))",0.01,-1,[0.05457746 1.        ],0.5272887323943662,rbf,0.47271126760563376,[0 1 1 ... 1 1 1],0.5272887323943662,0.05457746478873238,0.5272887323943662,"(array([0., 0., 1.]), array([0.        , 0.05457746, 1.        ]), array([2, 1, 0]))",,0.5272887323943662,0.4727112676056338,0.5272887323943662,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.05      0.68      0.23      0.06       568
          1       1.00      0.05      1.00      0.10      0.23      0.05       568

avg / total       0.76      0.53      0.53      0.39      0.23      0.05      1136
","              precision    recall  f1-score   support

           0       0.51      1.00      0.68       568
           1       1.00      0.05      0.10       568

    accuracy                           0.53      1136
   macro avg       0.76      0.53      0.39      1136
weighted avg       0.76      0.53      0.39      1136
",0.5272887323943662,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      1.00      0.05      0.68      0.23      0.07       568
          1       1.00      0.05      1.00      0.10      0.23      0.04       568

avg / total       0.76      0.53      0.53      0.39      0.23      0.05      1136
",0.5272887323943662,"[[-0.96124935 -0.70490637 -0.32873332 ...  0.50773402 -0.48725301
  -0.81132323]
 [-1.64171999  0.12708282 -0.46935826 ... -0.23209786 -0.26635926
  -0.34028546]
 [-0.28077871 -0.69767168 -0.46935826 ...  0.58993756 -0.77717606
  -0.6368648 ]
 ...
 [ 1.0352313  -0.30686024 -0.0447466  ... -0.06769078 -0.58363021
   0.00520536]
 [-0.96124935 -0.33793958  0.22130244 ...  0.59955288 -0.02299403
   0.84364586]
 [-0.80555149  1.75232207 -0.37298543 ...  0.08419149 -0.34965377
  -0.30969419]]"
142,HOSbal,7,1,0.5,0.75,0.07922535211267606,1.0,0.2814699843903006,0.2030924981047662,0.539612676056338,45,568,0,523,568,568,0.5206232813932172,1.0,1.0,0.07922535211267606,0.6847498493068114,0.14681892332789562,1.0860420650095601,inf,0.920774647887324,0.07922535211267606,[1.         0.07922535],1.0,0.539612676056338,0.2030924981047662,,"(0.539612676056338, 0.539612676056338, None)",0.539612676056338,"[[568   0]
 [523  45]]",15.901214836741449,True,"(array([1.        , 0.07922535]), array([0.07922535, 1.        ]), array([568, 568]))",0.01,-1,[0.07922535 1.        ],0.539612676056338,rbf,0.460387323943662,[0 1 1 ... 1 1 1],0.539612676056338,0.079225352112676,0.539612676056338,"(array([0., 0., 1.]), array([0.        , 0.07922535, 1.        ]), array([2, 1, 0]))",,0.539612676056338,0.460387323943662,0.539612676056338,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.52      1.00      0.08      0.68      0.28      0.09       568
          1       1.00      0.08      1.00      0.15      0.28      0.07       568

avg / total       0.76      0.54      0.54      0.42      0.28      0.08      1136
","              precision    recall  f1-score   support

           0       0.52      1.00      0.68       568
           1       1.00      0.08      0.15       568

    accuracy                           0.54      1136
   macro avg       0.76      0.54      0.42      1136
weighted avg       0.76      0.54      0.42      1136
",0.539612676056338,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.52      1.00      0.08      0.68      0.28      0.10       568
          1       1.00      0.08      1.00      0.15      0.28      0.06       568

avg / total       0.76      0.54      0.54      0.42      0.28      0.08      1136
",0.539612676056338,"[[-9.63697183e-01 -6.97200548e-01 -3.13011164e-01 ...  5.13947909e-01
  -4.88934411e-01 -8.12728151e-01]
 [-1.64511010e+00  1.26081560e-01 -4.43796470e-01 ... -2.19455974e-01
  -2.66646584e-01 -3.35871673e-01]
 [-1.23626235e+00 -8.15287110e-02 -3.39168226e-01 ... -1.37966653e-01
   4.69681845e-01  1.18300452e+00]
 ...
 [ 5.34078033e-02 -6.60352042e-01 -2.58016188e-01 ... -7.41046779e-04
  -7.28182307e-01 -1.17712989e-02]
 [ 2.92525286e-01  4.98518478e-01 -2.19415385e-01 ...  5.95437229e-01
  -2.19107863e-01  4.09626974e-02]
 [-2.83334862e-02 -5.09020350e-02  1.05421584e+00 ... -2.34163141e-01
  -6.38708270e-01  4.64315588e-01]]"
