,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,accuracy,max_iter,prec_score,cohen_kappa_score,imb_sens,avg_prec_score,kernel,rec_score,confusion_matrix,X,imb_sens_micro,hinge_loss,imb_report_0.3,y,imb_report_0.1,imb_spec,roc_curve,hamming_loss,zero_one_loss,fbeta_score,probability,roc_auc_score,bal_report,imb_sens_spec_supp_micro,imb_sens_spec_supp,gamma,imb_spec_micro,pr_curve,C,log_loss,matthews_corrcoef,f1_score
100,HOSbal,1,1,0.9201857767993772,0.8980576011539373,0.998272884283247,0.14335060449050085,0.37828959992111766,0.27300592255500766,0.5708117443868739,578,83,496,1,579,579,0.9880952380952381,0.5381750465549349,0.14335060449050085,0.998272884283247,0.2503770739064856,0.6993345432546884,83.00000000000148,1.1653225806451613,0.0017271157167529916,0.998272884283247,0.5708117443868739,-1,0.5708117443868739,0.14162348877374786,[0.1433506  0.99827288],0.538109113832042,rbf,0.5708117443868739,"[[ 83 496]
 [  1 578]]","[[-1.0087702  -0.69190201 -0.28940367 ...  0.33266093 -0.44266478
  -0.72648078]
 [-1.52874239  0.74744875  0.35784334 ...  0.81518088  0.01116028
  -0.41622984]
 [-0.35880496 -0.68448268 -0.41885308 ... -0.87363895 -0.73146254
  -0.55411915]
 ...
 [-0.56679485  0.57977182 -0.41885308 ...  2.17313095  3.24568808
   0.76272005]
 [-0.4152793  -0.41160809 -0.28041912 ... -0.10129483 -0.26366922
   0.27955907]
 [-0.44969209  1.24840463 -0.05274579 ...  1.46666872 -1.04474621
   3.05917454]]",0.5708117443868739,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.14      1.00      0.25      0.38      0.11       579
          1       0.54      1.00      0.14      0.70      0.38      0.18       579

avg / total       0.76      0.57      0.57      0.47      0.38      0.14      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.14      1.00      0.25      0.38      0.13       579
          1       0.54      1.00      0.14      0.70      0.38      0.16       579

avg / total       0.76      0.57      0.57      0.47      0.38      0.14      1158
",[0.99827288 0.1433506 ],"(array([0.       , 0.8566494, 1.       ]), array([0.        , 0.99827288, 1.        ]), array([2, 1, 0]))",0.42918825561312607,0.4291882556131261,0.5708117443868739,True,0.5708117443868739,"              precision    recall  f1-score   support

           0       0.99      0.14      0.25       579
           1       0.54      1.00      0.70       579

    accuracy                           0.57      1158
   macro avg       0.76      0.57      0.47      1158
weighted avg       0.76      0.57      0.47      1158
","(0.5708117443868739, 0.5708117443868739, None)","(array([0.1433506 , 0.99827288]), array([0.99827288, 0.1433506 ]), array([579, 579], dtype=int32))",1.0,0.5708117443868739,,0.1,14.823979679271147,0.27300592255500766,0.5708117443868739
109,HOSbal,1,2,0.9143601170501221,0.8938155820237779,0.998272884283247,0.16062176165803108,0.40043020526556056,0.2909062731644633,0.5794473229706391,578,93,486,1,579,579,0.9893617021276596,0.543233082706767,0.16062176165803108,0.998272884283247,0.27637444279346207,0.7035909920876445,93.00000000000165,1.1893004115226338,0.0017271157167529916,0.998272884283247,0.5794473229706391,-1,0.5794473229706391,0.1588946459412781,[0.16062176 0.99827288],0.5431584141701404,rbf,0.5794473229706391,"[[ 93 486]
 [  1 578]]","[[-0.99922483 -0.68053585 -0.30480009 ...  0.34712167 -0.43834454
  -0.72913163]
 [-1.5210773   0.71202395  0.3855417  ...  0.82029603  0.01504187
  -0.41787436]
 [-0.34690926 -0.67335771 -0.44286845 ... -0.83581424 -0.72686317
  -0.55621093]
 ...
 [ 0.39167336  0.0356068  -0.01167862 ...  0.90209464 -0.96984628
   0.24741925]
 [-0.47737237  1.17319708  1.47811137 ... -0.23805344  0.1686999
   2.26557986]
 [ 2.35935862 -0.13640945  0.39529555 ...  1.74843725 -0.76690565
  -0.97861159]]",0.5794473229706391,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.16      1.00      0.28      0.40      0.12       579
          1       0.54      1.00      0.16      0.70      0.40      0.20       579

avg / total       0.77      0.58      0.58      0.49      0.40      0.16      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.16      1.00      0.28      0.40      0.15       579
          1       0.54      1.00      0.16      0.70      0.40      0.17       579

avg / total       0.77      0.58      0.58      0.49      0.40      0.16      1158
",[0.99827288 0.16062176],"(array([0.        , 0.83937824, 1.        ]), array([0.        , 0.99827288, 1.        ]), array([2, 1, 0]))",0.42055267702936094,0.42055267702936094,0.5794473229706391,True,0.5794473229706391,"              precision    recall  f1-score   support

           0       0.99      0.16      0.28       579
           1       0.54      1.00      0.70       579

    accuracy                           0.58      1158
   macro avg       0.77      0.58      0.49      1158
weighted avg       0.77      0.58      0.49      1158
","(0.5794473229706391, 0.5794473229706391, None)","(array([0.16062176, 0.99827288]), array([0.99827288, 0.16062176]), array([579, 579], dtype=int32))",1.0,0.5794473229706391,,0.1,14.52571045653936,0.2909062731644633,0.5794473229706391
118,HOSbal,1,3,0.9223767379288332,0.9044149042159336,0.998272884283247,0.17098445595854922,0.4131454296217529,0.30128897633165935,0.5846286701208981,578,99,480,1,579,579,0.99,0.5463137996219282,0.17098445595854922,0.998272884283247,0.29160530191458023,0.7061698228466707,99.00000000000176,1.2041666666666666,0.0017271157167529916,0.998272884283247,0.5846286701208981,-1,0.5846286701208981,0.16925734024179617,[0.17098446 0.99827288],0.5462338103306985,rbf,0.5846286701208981,"[[ 99 480]
 [  1 578]]","[[-1.00365862 -0.69147105 -0.29730021 ...  0.3330814  -0.44158801
  -0.74333112]
 [-0.35844734 -0.68424073 -0.43058642 ... -0.88688904 -0.72340649
  -0.56676629]
 [-1.13270088  0.12555484 -0.3328432  ... -0.22461937  2.61815546
   1.3401339 ]
 ...
 [ 0.18294111 -0.13016738 -0.24605506 ...  0.29663403 -0.555308
   0.6152987 ]
 [-0.73491583  0.07847822 -0.33317588 ... -0.12634632 -0.90785666
  -0.42897606]
 [ 0.03000303 -0.40781601  0.03174588 ...  0.51981588 -0.4113683
  -0.21436104]]",0.5846286701208981,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.17      1.00      0.29      0.41      0.13       579
          1       0.55      1.00      0.17      0.71      0.41      0.21       579

avg / total       0.77      0.58      0.58      0.50      0.41      0.17      1158
",[1 1 0 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.17      1.00      0.29      0.41      0.16       579
          1       0.55      1.00      0.17      0.71      0.41      0.18       579

avg / total       0.77      0.58      0.58      0.50      0.41      0.17      1158
",[0.99827288 0.17098446],"(array([0.        , 0.82901554, 1.        ]), array([0.        , 0.99827288, 1.        ]), array([2, 1, 0]))",0.4153713298791019,0.41537132987910186,0.5846286701208981,True,0.5846286701208981,"              precision    recall  f1-score   support

           0       0.99      0.17      0.29       579
           1       0.55      1.00      0.71       579

    accuracy                           0.58      1158
   macro avg       0.77      0.58      0.50      1158
weighted avg       0.77      0.58      0.50      1158
","(0.5846286701208981, 0.5846286701208981, None)","(array([0.17098446, 0.99827288]), array([0.99827288, 0.17098446]), array([579, 579], dtype=int32))",1.0,0.5846286701208981,,0.1,14.346748922900286,0.30128897633165935,0.5846286701208981
127,HOSbal,1,4,0.9074069102526242,0.885224807913826,0.998272884283247,0.153713298791019,0.39172416077745714,0.2838414332292673,0.575993091537133,578,89,490,1,579,579,0.9888888888888889,0.5411985018726592,0.153713298791019,0.998272884283247,0.26606875934230195,0.7018822100789314,89.00000000000159,1.179591836734694,0.0017271157167529916,0.998272884283247,0.575993091537133,-1,0.575993091537133,0.15198618307426592,[0.1537133  0.99827288],0.5411273472925682,rbf,0.575993091537133,"[[ 89 490]
 [  1 578]]","[[-1.02929112 -0.71523989 -0.29236614 ...  0.34731042 -0.43059833
  -0.70742181]
 [-1.555504    0.76129431  0.34020568 ...  0.81523418  0.01842096
  -0.39390216]
 [-0.37152501 -0.70762889 -0.41888051 ... -0.82249896 -0.71633788
  -0.53324423]
 ...
 [-0.96710844 -0.27587623 -0.34154117 ...  0.10018315  0.05363051
   0.51593778]
 [ 1.47022008  1.11179659 -0.18087047 ... -1.06056119 -0.57799544
  -0.68741386]
 [ 0.50988259  0.23613524  0.76866989 ...  0.584618   -0.27684441
  -0.966946  ]]",0.575993091537133,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.15      1.00      0.27      0.39      0.11       579
          1       0.54      1.00      0.15      0.70      0.39      0.19       579

avg / total       0.77      0.58      0.58      0.48      0.39      0.15      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.15      1.00      0.27      0.39      0.14       579
          1       0.54      1.00      0.15      0.70      0.39      0.17       579

avg / total       0.77      0.58      0.58      0.48      0.39      0.15      1158
",[0.99827288 0.1537133 ],"(array([0.       , 0.8462867, 1.       ]), array([0.        , 0.99827288, 1.        ]), array([2, 1, 0]))",0.42400690846286704,0.42400690846286704,0.575993091537133,True,0.5759930915371331,"              precision    recall  f1-score   support

           0       0.99      0.15      0.27       579
           1       0.54      1.00      0.70       579

    accuracy                           0.58      1158
   macro avg       0.77      0.58      0.48      1158
weighted avg       0.77      0.58      0.48      1158
","(0.575993091537133, 0.575993091537133, None)","(array([0.1537133 , 0.99827288]), array([0.99827288, 0.1537133 ]), array([579, 579], dtype=int32))",1.0,0.575993091537133,,0.1,14.645018145632076,0.2838414332292673,0.575993091537133
136,HOSbal,1,5,0.9147657953531937,0.8922899304715635,0.998272884283247,0.1070811744386874,0.3269498934995177,0.23224827697625713,0.5526770293609672,578,62,517,1,579,579,0.9841269841269841,0.5278538812785388,0.1070811744386874,0.998272884283247,0.1931464174454829,0.6905615292712067,62.00000000000111,1.1179883945841393,0.0017271157167529916,0.998272884283247,0.5526770293609672,-1,0.5526770293609672,0.10535405872193437,[0.10708117 0.99827288],0.52780577440241,rbf,0.5526770293609672,"[[ 62 517]
 [  1 578]]","[[-1.02528033e+00 -6.92800833e-01 -3.01916662e-01 ...  3.37515289e-01
  -4.47525395e-01 -7.04338495e-01]
 [-1.54538022e+00  7.31475994e-01  3.90202353e-01 ...  8.20330425e-01
  -1.65020860e-03 -4.05466412e-01]
 [-3.75155472e-01 -6.85459200e-01 -4.40340465e-01 ... -8.69522553e-01
  -7.31264150e-01 -5.38298449e-01]
 ...
 [-3.27917133e-02 -4.40491380e-01 -2.66864346e-01 ...  1.60378666e+00
  -4.34394640e-01  2.76233244e-01]
 [ 9.44597459e-01 -5.92036964e-01  7.50575329e-02 ...  1.06604920e+00
  -4.28946843e-01 -7.85697705e-01]
 [-6.05045711e-01 -1.29477785e-01 -3.59988043e-01 ...  3.75805874e-01
   1.72919632e+00  7.31874430e-01]]",0.5526770293609672,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.98      0.11      1.00      0.19      0.33      0.08       579
          1       0.53      1.00      0.11      0.69      0.33      0.14       579

avg / total       0.76      0.55      0.55      0.44      0.33      0.11      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.98      0.11      1.00      0.19      0.33      0.10       579
          1       0.53      1.00      0.11      0.69      0.33      0.12       579

avg / total       0.76      0.55      0.55      0.44      0.33      0.11      1158
",[0.99827288 0.10708117],"(array([0.        , 0.89291883, 1.        ]), array([0.        , 0.99827288, 1.        ]), array([2, 1, 0]))",0.4473229706390328,0.4473229706390328,0.5526770293609672,True,0.5526770293609672,"              precision    recall  f1-score   support

           0       0.98      0.11      0.19       579
           1       0.53      1.00      0.69       579

    accuracy                           0.55      1158
   macro avg       0.76      0.55      0.44      1158
weighted avg       0.76      0.55      0.44      1158
","(0.5526770293609672, 0.5526770293609672, None)","(array([0.10708117, 0.99827288]), array([0.99827288, 0.10708117]), array([579, 579], dtype=int32))",1.0,0.5526770293609672,,0.1,15.450345047007897,0.23224827697625713,0.5526770293609672
145,HOSbal,1,6,0.913899254566118,0.8906513698962218,1.0,0.11917098445595854,0.34521150684176005,0.25171587463388106,0.5595854922279793,579,69,510,0,579,579,1.0,0.5316804407713499,0.11917098445595854,1.0,0.21296296296296297,0.6942446043165469,inf,1.1352941176470588,0.0,1.0,0.5595854922279793,-1,0.5595854922279793,0.11917098445595853,[0.11917098 1.        ],0.5316804407713499,rbf,0.5595854922279793,"[[ 69 510]
 [  0 579]]","[[-1.0169533  -0.70342003 -0.29222788 ...  0.33356987 -0.43773755
  -0.69556711]
 [-1.53737146  0.74510551  0.34374463 ...  0.8091505   0.01434935
  -0.39556019]
 [-1.14705784  0.14030876 -0.32614641 ... -0.20995086  2.68577191
   1.27114494]
 ...
 [ 0.67440573  0.34065639 -0.41942238 ... -0.74967636 -0.45025152
  -1.04929937]
 [-0.13073241  0.02387272  0.14392053 ...  0.02242537 -0.24931903
   1.01703888]
 [-2.86732782 -0.32272586 -0.33403712 ...  0.26562978 -0.38693427
  -0.86733047]]",0.5595854922279793,,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.12      1.00      0.21      0.35      0.09       579
          1       0.53      1.00      0.12      0.69      0.35      0.15       579

avg / total       0.77      0.56      0.56      0.45      0.35      0.12      1158
",[1 1 0 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.12      1.00      0.21      0.35      0.11       579
          1       0.53      1.00      0.12      0.69      0.35      0.13       579

avg / total       0.77      0.56      0.56      0.45      0.35      0.12      1158
",[1.         0.11917098],"(array([0.        , 0.88082902, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",0.44041450777202074,0.44041450777202074,0.5595854922279793,True,0.5595854922279793,"              precision    recall  f1-score   support

           0       1.00      0.12      0.21       579
           1       0.53      1.00      0.69       579

    accuracy                           0.56      1158
   macro avg       0.77      0.56      0.45      1158
weighted avg       0.77      0.56      0.45      1158
","(0.5595854922279793, 0.5595854922279793, None)","(array([0.11917098, 1.        ]), array([1.        , 0.11917098]), array([579, 579], dtype=int32))",1.0,0.5595854922279793,,0.1,15.211730359321113,0.25171587463388106,0.5595854922279793
154,HOSbal,1,7,0.9199784632547929,0.8937732338924889,1.0,0.09153713298791019,0.30255104195475874,0.21900639466686214,0.5457685664939551,579,53,526,0,579,579,1.0,0.5239819004524887,0.09153713298791019,1.0,0.16772151898734178,0.6876484560570072,inf,1.1007604562737643,0.0,1.0,0.5457685664939551,-1,0.5457685664939551,0.09153713298791022,[0.09153713 1.        ],0.5239819004524887,rbf,0.5457685664939551,"[[ 53 526]
 [  0 579]]","[[-1.53426946  0.74283375  0.38469584 ...  0.80492144  0.00408052
  -0.4013139 ]
 [-0.36098746 -0.6755221  -0.44382188 ... -0.85307113 -0.72687078
  -0.53442811]
 [ 0.9426592  -0.74166305 -0.11241479 ... -0.58237846  0.09883347
  -0.46787101]
 ...
 [ 1.69713224 -0.49343185 -0.33050768 ... -0.59823127  1.40104712
  -0.77445287]
 [ 1.77116068 -0.57162086 -0.28478038 ...  0.97633023 -0.96348592
   0.041488  ]
 [-0.01840884 -0.73840726 -0.27725609 ... -0.58160733 -0.69034051
   0.81984155]]",0.5457685664939551,,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.09      1.00      0.17      0.30      0.07       579
          1       0.52      1.00      0.09      0.69      0.30      0.12       579

avg / total       0.76      0.55      0.55      0.43      0.30      0.09      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.09      1.00      0.17      0.30      0.08       579
          1       0.52      1.00      0.09      0.69      0.30      0.10       579

avg / total       0.76      0.55      0.55      0.43      0.30      0.09      1158
",[1.         0.09153713],"(array([0.        , 0.90846287, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",0.4542314335060449,0.4542314335060449,0.5457685664939551,True,0.5457685664939551,"              precision    recall  f1-score   support

           0       1.00      0.09      0.17       579
           1       0.52      1.00      0.69       579

    accuracy                           0.55      1158
   macro avg       0.76      0.55      0.43      1158
weighted avg       0.76      0.55      0.43      1158
","(0.5457685664939551, 0.5457685664939551, None)","(array([0.09153713, 1.        ]), array([1.        , 0.09153713]), array([579, 579], dtype=int32))",1.0,0.5457685664939551,,0.1,15.688961115691972,0.21900639466686214,0.5457685664939551
163,HOSbal,1,8,0.8745797799195205,0.8676069518781822,0.998272884283247,0.15544041450777202,0.39391871106213916,0.28561900426763304,0.5768566493955095,578,90,489,1,579,579,0.989010989010989,0.5417057169634489,0.15544041450777202,0.998272884283247,0.2686567164179104,0.7023086269744836,90.0000000000016,1.18200408997955,0.0017271157167529916,0.998272884283247,0.5768566493955095,-1,0.5768566493955095,0.15371329879101903,[0.15544041 0.99827288],0.5416336863642028,rbf,0.5768566493955095,"[[ 90 489]
 [  1 578]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.5768566493955095,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.16      1.00      0.27      0.39      0.12       579
          1       0.54      1.00      0.16      0.70      0.39      0.19       579

avg / total       0.77      0.58      0.58      0.49      0.39      0.16      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.16      1.00      0.27      0.39      0.14       579
          1       0.54      1.00      0.16      0.70      0.39      0.17       579

avg / total       0.77      0.58      0.58      0.49      0.39      0.16      1158
",[0.99827288 0.15544041],"(array([0.        , 0.84455959, 1.        ]), array([0.        , 0.99827288, 1.        ]), array([2, 1, 0]))",0.4231433506044905,0.4231433506044905,0.5768566493955095,True,0.5768566493955095,"              precision    recall  f1-score   support

           0       0.99      0.16      0.27       579
           1       0.54      1.00      0.70       579

    accuracy                           0.58      1158
   macro avg       0.77      0.58      0.49      1158
weighted avg       0.77      0.58      0.49      1158
","(0.5768566493955095, 0.5768566493955095, None)","(array([0.15544041, 0.99827288]), array([0.99827288, 0.15544041]), array([579, 579], dtype=int32))",1.0,0.5768566493955095,,0.1,14.615191223358897,0.28561900426763304,0.5768566493955095
172,HOSbal,1,9,0.919026908999794,0.8967757918728988,0.998272884283247,0.11398963730569948,0.3373318307120777,0.2404161178228631,0.5561312607944733,578,66,513,1,579,579,0.9850746268656716,0.5297891842346472,0.11398963730569948,0.998272884283247,0.2043343653250774,0.6922155688622754,66.00000000000118,1.1267056530214425,0.0017271157167529916,0.998272884283247,0.5561312607944733,-1,0.5561312607944733,0.11226252158894645,[0.11398964 0.99827288],0.5297377348663663,rbf,0.5561312607944733,"[[ 66 513]
 [  1 578]]","[[-1.02758952 -0.69194418 -0.29846972 ...  0.34987532 -0.43816208
  -0.72060548]
 [-1.55273352  0.7264749   0.39224665 ...  0.83337659  0.01264057
  -0.40625804]
 [-0.37115952 -0.68463274 -0.436613   ... -0.85887788 -0.7250365
  -0.54596801]
 ...
 [-1.06402689  0.113894   -0.27700683 ...  1.04059143  0.35812311
   2.66921114]
 [ 0.11191727 -0.08769485 -0.26234484 ... -5.14131776 -0.60540944
  -1.55886531]
 [ 1.51286867  1.04922952 -0.06500239 ... -0.16994703 -0.86784464
  -0.72833603]]",0.5561312607944733,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.11      1.00      0.20      0.34      0.08       579
          1       0.53      1.00      0.11      0.69      0.34      0.14       579

avg / total       0.76      0.56      0.56      0.45      0.34      0.11      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.99      0.11      1.00      0.20      0.34      0.10       579
          1       0.53      1.00      0.11      0.69      0.34      0.12       579

avg / total       0.76      0.56      0.56      0.45      0.34      0.11      1158
",[0.99827288 0.11398964],"(array([0.        , 0.88601036, 1.        ]), array([0.        , 0.99827288, 1.        ]), array([2, 1, 0]))",0.4438687392055268,0.4438687392055267,0.5561312607944733,True,0.5561312607944733,"              precision    recall  f1-score   support

           0       0.99      0.11      0.20       579
           1       0.53      1.00      0.69       579

    accuracy                           0.56      1158
   macro avg       0.76      0.56      0.45      1158
weighted avg       0.76      0.56      0.45      1158
","(0.5561312607944733, 0.5561312607944733, None)","(array([0.11398964, 0.99827288]), array([0.99827288, 0.11398964]), array([579, 579], dtype=int32))",1.0,0.5561312607944733,,0.1,15.331037357915184,0.2404161178228631,0.5561312607944733
92,HOSbal,2,0,0.7192020069144288,0.7309357498279789,0.6217616580310881,0.7305699481865285,0.6739735768501182,0.35443598034054785,0.6761658031088082,360,423,156,219,579,579,0.6588785046728972,0.6976744186046512,0.7305699481865285,0.6217616580310881,0.6928746928746928,0.6575342465753425,1.9315068493150684,2.307692307692308,0.37823834196891193,0.6217616580310881,0.6761658031088082,-1,0.6761658031088082,0.3523316062176166,[0.73056995 0.62176166],0.6229063742619593,rbf,0.6761658031088082,"[[423 156]
 [219 360]]","[[-9.94483190e-01 -6.98989125e-01 -2.98807083e-01 ...  3.24658822e-01
  -4.47479648e-01 -7.19510363e-01]
 [-1.51091896e+00  7.27701180e-01  3.68277304e-01 ...  7.94530735e-01
   1.79067172e-03 -4.11532260e-01]
 [-3.48938483e-01 -6.91635052e-01 -4.32223960e-01 ... -8.50020959e-01
  -7.33378942e-01 -5.48411417e-01]
 ...
 [ 9.95166351e-01 -6.01680931e-01  1.24947172e-01 ...  1.18633367e+00
  -5.97236421e-01 -8.29567147e-01]
 [ 1.20973154e-01 -6.28992413e-01 -1.58980007e-01 ... -4.37899516e-01
  -6.85975298e-01 -8.53690623e-01]
 [-5.77241542e-01 -6.53730827e-02  6.99325257e-01 ...  3.20124042e-02
  -9.03391019e-01  2.04665604e+00]]",0.6761658031088082,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.73      0.62      0.69      0.67      0.47       579
          1       0.70      0.62      0.73      0.66      0.67      0.44       579

avg / total       0.68      0.68      0.68      0.68      0.67      0.45      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.73      0.62      0.69      0.67      0.46       579
          1       0.70      0.62      0.73      0.66      0.67      0.45       579

avg / total       0.68      0.68      0.68      0.68      0.67      0.45      1158
",[0.62176166 0.73056995],"(array([0.        , 0.26943005, 1.        ]), array([0.        , 0.62176166, 1.        ]), array([2, 1, 0]))",0.3238341968911917,0.32383419689119175,0.6761658031088084,True,0.6761658031088081,"              precision    recall  f1-score   support

           0       0.66      0.73      0.69       579
           1       0.70      0.62      0.66       579

    accuracy                           0.68      1158
   macro avg       0.68      0.68      0.68      1158
weighted avg       0.68      0.68      0.68      1158
","(0.6761658031088082, 0.6761658031088082, None)","(array([0.73056995, 0.62176166]), array([0.62176166, 0.73056995]), array([579, 579], dtype=int32))",0.01,0.6761658031088082,,0.1,11.184944633238876,0.35443598034054785,0.6761658031088082
101,HOSbal,2,1,0.7176419352048228,0.7314710652166587,0.5975820379965457,0.7478411053540587,0.6685031128088095,0.3493898865236373,0.6727115716753023,346,433,146,233,579,579,0.6501501501501501,0.7032520325203252,0.7478411053540587,0.5975820379965457,0.695582329317269,0.6461251167133519,1.8583690987124462,2.36986301369863,0.40241796200345425,0.5975820379965457,0.6727115716753023,-1,0.6727115716753023,0.34542314335060453,[0.74784111 0.59758204],0.6214597638204361,rbf,0.6727115716753023,"[[433 146]
 [233 346]]","[[-1.0087702  -0.69190201 -0.28940367 ...  0.33266093 -0.44266478
  -0.72648078]
 [-1.52874239  0.74744875  0.35784334 ...  0.81518088  0.01116028
  -0.41622984]
 [-0.35880496 -0.68448268 -0.41885308 ... -0.87363895 -0.73146254
  -0.55411915]
 ...
 [-0.56679485  0.57977182 -0.41885308 ...  2.17313095  3.24568808
   0.76272005]
 [-0.4152793  -0.41160809 -0.28041912 ... -0.10129483 -0.26366922
   0.27955907]
 [-0.44969209  1.24840463 -0.05274579 ...  1.46666872 -1.04474621
   3.05917454]]",0.6727115716753023,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.75      0.60      0.70      0.67      0.47       579
          1       0.70      0.60      0.75      0.65      0.67      0.43       579

avg / total       0.68      0.67      0.67      0.67      0.67      0.45      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.75      0.60      0.70      0.67      0.45       579
          1       0.70      0.60      0.75      0.65      0.67      0.44       579

avg / total       0.68      0.67      0.67      0.67      0.67      0.45      1158
",[0.59758204 0.74784111],"(array([0.        , 0.25215889, 1.        ]), array([0.        , 0.59758204, 1.        ]), array([2, 1, 0]))",0.32728842832469773,0.32728842832469773,0.6727115716753023,True,0.6727115716753023,"              precision    recall  f1-score   support

           0       0.65      0.75      0.70       579
           1       0.70      0.60      0.65       579

    accuracy                           0.67      1158
   macro avg       0.68      0.67      0.67      1158
weighted avg       0.68      0.67      0.67      1158
","(0.6727115716753023, 0.6727115716753023, None)","(array([0.74784111, 0.59758204]), array([0.59758204, 0.74784111]), array([579, 579], dtype=int32))",0.01,0.6727115716753023,,0.1,11.304242655350569,0.3493898865236373,0.6727115716753023
110,HOSbal,2,2,0.7229485653604422,0.7370112042315589,0.6286701208981001,0.7288428324697754,0.676905984317237,0.3593203116109676,0.6787564766839378,364,422,157,215,579,579,0.6624803767660911,0.6986564299424184,0.7288428324697754,0.6286701208981001,0.694078947368421,0.6618181818181817,1.9627906976744183,2.3184713375796173,0.37132987910189985,0.6286701208981001,0.6787564766839378,-1,0.6787564766839378,0.3575129533678757,[0.72884283 0.62867012],0.6248893618290852,rbf,0.6787564766839378,"[[422 157]
 [215 364]]","[[-0.99922483 -0.68053585 -0.30480009 ...  0.34712167 -0.43834454
  -0.72913163]
 [-1.5210773   0.71202395  0.3855417  ...  0.82029603  0.01504187
  -0.41787436]
 [-0.34690926 -0.67335771 -0.44286845 ... -0.83581424 -0.72686317
  -0.55621093]
 ...
 [ 0.39167336  0.0356068  -0.01167862 ...  0.90209464 -0.96984628
   0.24741925]
 [-0.47737237  1.17319708  1.47811137 ... -0.23805344  0.1686999
   2.26557986]
 [ 2.35935862 -0.13640945  0.39529555 ...  1.74843725 -0.76690565
  -0.97861159]]",0.6787564766839378,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.73      0.63      0.69      0.68      0.47       579
          1       0.70      0.63      0.73      0.66      0.68      0.44       579

avg / total       0.68      0.68      0.68      0.68      0.68      0.46      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.73      0.63      0.69      0.68      0.46       579
          1       0.70      0.63      0.73      0.66      0.68      0.45       579

avg / total       0.68      0.68      0.68      0.68      0.68      0.46      1158
",[0.62867012 0.72884283],"(array([0.        , 0.27115717, 1.        ]), array([0.        , 0.62867012, 1.        ]), array([2, 1, 0]))",0.32124352331606215,0.3212435233160622,0.6787564766839378,True,0.6787564766839378,"              precision    recall  f1-score   support

           0       0.66      0.73      0.69       579
           1       0.70      0.63      0.66       579

    accuracy                           0.68      1158
   macro avg       0.68      0.68      0.68      1158
weighted avg       0.68      0.68      0.68      1158
","(0.6787564766839378, 0.6787564766839378, None)","(array([0.72884283, 0.62867012]), array([0.62867012, 0.72884283]), array([579, 579], dtype=int32))",0.01,0.6787564766839378,,0.1,11.095466628413917,0.3593203116109676,0.6787564766839378
