,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_report_0.1,pr_curve,zero_one_loss,y,bal_report,gamma,imb_spec,imb_sens,max_iter,roc_curve,avg_prec_score,hamming_loss,prec_score,kernel,cohen_kappa_score,roc_auc_score,log_loss,hinge_loss,matthews_corrcoef,imb_report_0.3,f1_score,probability,rec_score,X,confusion_matrix,imb_spec_micro,accuracy,imb_sens_micro,imb_sens_spec_supp,C,imb_sens_spec_supp_micro,fbeta_score
26,HOS,8,2,0.6922739244951711,0.8064437682159593,0.5355575065847235,0.7357512953367875,0.627723768226957,0.2581077664855811,0.6030267753201397,610,426,153,529,579,1139,0.44607329842931936,0.799475753604194,0.7357512953367875,0.5355575065847235,0.5554106910039113,0.6414300736067298,1.5841601614151248,2.0267176229578747,0.46444249341527655,0.5355575065847235,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.74      0.54      0.56      0.63      0.40       579
          1       0.80      0.54      0.74      0.64      0.63      0.39      1139

avg / total       0.68      0.60      0.67      0.61      0.63      0.39      1718
",,0.3969732246798603,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.45      0.74      0.56       579
           1       0.80      0.54      0.64      1139

    accuracy                           0.60      1718
   macro avg       0.62      0.64      0.60      1718
weighted avg       0.68      0.60      0.61      1718
",0.01,[0.53555751 0.7357513 ],[0.7357513  0.53555751],-1,"(array([0.       , 0.2642487, 1.       ]), array([0.        , 0.53555751, 1.        ]), array([2, 1, 0]))",0.7360814227817241,0.3969732246798603,0.6030267753201397,rbf,0.23395936769788217,0.6356544009607554,13.711040651767116,,0.2581077664855811,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.74      0.54      0.56      0.63      0.42       579
          1       0.80      0.54      0.74      0.64      0.63      0.37      1139

avg / total       0.68      0.60      0.67      0.61      0.63      0.39      1718
",0.6030267753201397,True,0.6030267753201397,"[[-1.01403462 -0.69456069 -0.29290584 ...  0.49005039 -0.43759523
  -0.69830516]
 [-1.54158138  0.75762043  0.35462231 ...  0.01129142  0.01439123
  -0.3989909 ]
 [-0.35460116 -0.68707523 -0.42241147 ...  0.55844453 -0.72522297
  -0.53201946]
 ...
 [ 0.43671898 -0.80915203 -0.22507593 ... -0.08074987 -0.68384136
  -0.474616  ]
 [ 2.3508389   0.95660603  4.31163243 ... -0.29556799  0.5246796
  -0.33647748]
 [ 1.50844849 -0.49257368  0.83222918 ... -0.19044014 -0.81487931
  -1.39041261]]","[[426 153]
 [529 610]]",0.6030267753201397,0.6030267753201397,0.6030267753201397,"(array([0.7357513 , 0.53555751]), array([0.53555751, 0.7357513 ]), array([ 579, 1139], dtype=int32))",0.01,"(0.6030267753201397, 0.6030267753201397, None)",0.6030267753201397
35,HOS,8,3,0.690313291815837,0.8046048971220521,0.582089552238806,0.6787564766839378,0.6285674614487636,0.2466162218172663,0.6146682188591386,663,393,186,476,579,1139,0.4522439585730725,0.7809187279151943,0.6787564766839378,0.582089552238806,0.5428176795580111,0.6670020120724347,1.6241672834937084,1.811988444872412,0.417910447761194,0.582089552238806,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.68      0.58      0.54      0.63      0.40       579
          1       0.78      0.58      0.68      0.67      0.63      0.39      1139

avg / total       0.67      0.61      0.65      0.63      0.63      0.39      1718
",,0.3853317811408614,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.45      0.68      0.54       579
           1       0.78      0.58      0.67      1139

    accuracy                           0.61      1718
   macro avg       0.62      0.63      0.60      1718
weighted avg       0.67      0.61      0.63      1718
",0.01,[0.58208955 0.67875648],[0.67875648 0.58208955],-1,"(array([0.        , 0.32124352, 1.        ]), array([0.        , 0.58208955, 1.        ]), array([2, 1, 0]))",0.7316309888952257,0.3853317811408615,0.6146682188591386,rbf,0.23224978094483317,0.6304230144613719,13.308974795432414,,0.2466162218172663,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.68      0.58      0.54      0.63      0.41       579
          1       0.78      0.58      0.68      0.67      0.63      0.38      1139

avg / total       0.67      0.61      0.65      0.63      0.63      0.39      1718
",0.6146682188591386,True,0.6146682188591386,"[[-1.01104816 -0.68457228 -0.28944929 ...  0.47590361 -0.44559296
  -0.71141546]
 [-1.53176911  0.71629455  0.33920513 ...  0.02348546  0.00608849
  -0.4076329 ]
 [-0.36014697 -0.67735132 -0.41518018 ...  0.54053477 -0.73302661
  -0.54264737]
 ...
 [-0.07422071 -0.44873096 -0.21445854 ...  0.18275335 -0.61204481
   0.73759018]
 [ 0.59114331 -0.69567401 -0.00267086 ... -0.4110295   0.27517228
   0.05192166]
 [ 0.03039375 -0.2120886  -0.24393392 ...  0.41127245 -1.05957938
  -0.4944125 ]]","[[393 186]
 [476 663]]",0.6146682188591386,0.6146682188591386,0.6146682188591386,"(array([0.67875648, 0.58208955]), array([0.58208955, 0.67875648]), array([ 579, 1139], dtype=int32))",0.01,"(0.6146682188591386, 0.6146682188591386, None)",0.6146682188591386
44,HOS,8,4,0.6909274111005472,0.803354040764281,0.582089552238806,0.6822107081174439,0.6301648400383837,0.24988946783788,0.6158323632130385,663,395,184,476,579,1139,0.4535017221584386,0.7827626918536009,0.6822107081174439,0.582089552238806,0.5448275862068966,0.6676737160120846,1.6324327658524551,1.8316839714471125,0.417910447761194,0.582089552238806,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.68      0.58      0.54      0.63      0.40       579
          1       0.78      0.58      0.68      0.67      0.63      0.39      1139

avg / total       0.67      0.62      0.65      0.63      0.63      0.40      1718
",,0.38416763678696153,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.45      0.68      0.54       579
           1       0.78      0.58      0.67      1139

    accuracy                           0.62      1718
   macro avg       0.62      0.63      0.61      1718
weighted avg       0.67      0.62      0.63      1718
",0.01,[0.58208955 0.68221071],[0.68221071 0.58208955],-1,"(array([0.        , 0.31778929, 1.        ]), array([0.        , 0.58208955, 1.        ]), array([2, 1, 0]))",0.7327043410384773,0.3841676367869616,0.6158323632130385,rbf,0.23514754310676278,0.632150130178125,13.268765743054834,,0.24988946783788,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.68      0.58      0.54      0.63      0.41       579
          1       0.78      0.58      0.68      0.67      0.63      0.39      1139

avg / total       0.67      0.62      0.65      0.63      0.63      0.39      1718
",0.6158323632130385,True,0.6158323632130385,"[[-1.01524236e+00 -6.93252582e-01 -2.86243104e-01 ...  4.86177808e-01
  -4.32579806e-01 -6.98211340e-01]
 [-1.54083722e+00  7.01010983e-01  3.38566437e-01 ...  2.93710580e-02
   2.10572660e-02 -3.97477637e-01]
 [-3.58248782e-01 -6.86065656e-01 -4.11205012e-01 ...  5.51435915e-01
  -7.21257943e-01 -5.31137060e-01]
 ...
 [-7.96830109e-01  2.37015816e+00 -3.88692537e-01 ... -5.79305900e-02
   6.54870210e-01  2.56286821e-01]
 [-4.12223412e-01 -2.57838116e-01  1.35681709e+00 ...  3.64380098e-01
  -1.56017257e-01 -8.83225838e-01]
 [-3.60589384e-01  1.98215761e-02 -3.95916406e-01 ... -5.69231324e-04
   1.00894350e+00 -2.00821168e-01]]","[[395 184]
 [476 663]]",0.6158323632130385,0.6158323632130385,0.6158323632130385,"(array([0.68221071, 0.58208955]), array([0.58208955, 0.68221071]), array([ 579, 1139], dtype=int32))",0.01,"(0.6158323632130385, 0.6158323632130385, None)",0.6158323632130385
53,HOS,8,5,0.692624199939043,0.8067528404826161,0.5610184372256365,0.694300518134715,0.6241116820320604,0.2416772967774664,0.6059371362048894,639,402,177,500,579,1139,0.44567627494456763,0.7830882352941176,0.694300518134715,0.5610184372256365,0.5428764348413235,0.6537084398976982,1.5816165803108808,1.835195904822845,0.4389815627743635,0.5610184372256365,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.69      0.56      0.54      0.62      0.39       579
          1       0.78      0.56      0.69      0.65      0.62      0.38      1139

avg / total       0.67      0.61      0.65      0.62      0.62      0.39      1718
",,0.3940628637951106,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.45      0.69      0.54       579
           1       0.78      0.56      0.65      1139

    accuracy                           0.61      1718
   macro avg       0.61      0.63      0.60      1718
weighted avg       0.67      0.61      0.62      1718
",0.01,[0.56101844 0.69430052],[0.69430052 0.56101844],-1,"(array([0.        , 0.30569948, 1.        ]), array([0.        , 0.56101844, 1.        ]), array([2, 1, 0]))",0.7303630264494583,0.3940628637951106,0.6059371362048894,rbf,0.22452765024582588,0.6276594776801757,13.610531518102256,,0.2416772967774664,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.69      0.56      0.54      0.62      0.41       579
          1       0.78      0.56      0.69      0.65      0.62      0.37      1139

avg / total       0.67      0.61      0.65      0.62      0.62      0.38      1718
",0.6059371362048894,True,0.6059371362048894,"[[-1.01855331 -0.68572402 -0.30482642 ...  0.48134679 -0.43981646
  -0.7155875 ]
 [-1.53989369  0.72771903  0.38667305 ...  0.02247929  0.00481814
  -0.41034713]
 [-0.36687783 -0.67843823 -0.44312632 ...  0.54689929 -0.72276575
  -0.54600952]
 ...
 [-0.04281512  0.9342064   0.04831964 ...  0.30033345 -0.39541072
   0.15797005]
 [ 1.36360312  0.77477276 -0.26106435 ... -0.22631081 -0.82877375
  -0.03460438]
 [ 1.38679591  0.08126877 -0.08771385 ...  0.13572501 -0.82692737
   1.35179474]]","[[402 177]
 [500 639]]",0.6059371362048894,0.6059371362048894,0.6059371362048894,"(array([0.69430052, 0.56101844]), array([0.56101844, 0.69430052]), array([ 579, 1139], dtype=int32))",0.01,"(0.6059371362048894, 0.6059371362048894, None)",0.6059371362048894
62,HOS,8,6,0.6936446993924009,0.8082748112879818,0.5267778753292361,0.7443868739205527,0.6262000765464986,0.25852212048153544,0.60011641443539,600,431,148,539,579,1139,0.44432989690721647,0.8021390374331551,0.7443868739205527,0.5267778753292361,0.5564880568108457,0.6359300476947535,1.5730179024035427,2.0608404717272144,0.47322212467076386,0.5267778753292361,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.44      0.74      0.53      0.56      0.63      0.40       579
          1       0.80      0.53      0.74      0.64      0.63      0.38      1139

avg / total       0.68      0.60      0.67      0.61      0.63      0.39      1718
",,0.39988358556461,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.44      0.74      0.56       579
           1       0.80      0.53      0.64      1139

    accuracy                           0.60      1718
   macro avg       0.62      0.64      0.60      1718
weighted avg       0.68      0.60      0.61      1718
",0.01,[0.52677788 0.74438687],[0.74438687 0.52677788],-1,"(array([0.        , 0.25561313, 1.        ]), array([0.        , 0.52677788, 1.        ]), array([2, 1, 0]))",0.7362860012336947,0.39988358556461,0.60011641443539,rbf,0.2325579580758972,0.6355823746248944,13.811558628476897,,0.25852212048153544,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.44      0.74      0.53      0.56      0.63      0.42       579
          1       0.80      0.53      0.74      0.64      0.63      0.37      1139

avg / total       0.68      0.60      0.67      0.61      0.63      0.38      1718
",0.60011641443539,True,0.60011641443539,"[[-1.02345074e+00 -6.96386427e-01 -3.09102266e-01 ...  4.85294313e-01
  -4.42021112e-01 -7.06224143e-01]
 [-1.54833850e+00  7.34621264e-01  4.16327547e-01 ...  1.83422334e-02
   6.86863375e-03 -4.04116602e-01]
 [-3.67341050e-01 -6.89010099e-01 -4.54188229e-01 ...  5.52001753e-01
  -7.27678223e-01 -5.38386621e-01]
 ...
 [-5.95691563e-01 -4.84678964e-01 -3.04076208e-01 ...  1.66469870e-01
  -3.46268059e-01 -3.40024461e-01]
 [-8.60951812e-01  1.33458913e+00 -3.52389693e-01 ...  7.55457160e-02
   7.84198311e-01  7.44442653e-01]
 [ 1.38961745e-01  1.16421917e+00  4.34809907e-02 ...  4.84401835e-04
  -7.92637764e-01  1.97796042e+00]]","[[431 148]
 [539 600]]",0.60011641443539,0.60011641443539,0.60011641443539,"(array([0.74438687, 0.52677788]), array([0.52677788, 0.74438687]), array([ 579, 1139], dtype=int32))",0.01,"(0.60011641443539, 0.60011641443539, None)",0.60011641443539
71,HOS,8,7,0.6935309735989361,0.8065446838251342,0.5557506584723442,0.7115716753022453,0.628853263567497,0.25332033503820633,0.6082654249126892,633,412,167,506,579,1139,0.44880174291938996,0.79125,0.7115716753022453,0.5557506584723442,0.550434201736807,0.6529138731304797,1.6017394034965562,1.9268241392544152,0.4442493415276558,0.5557506584723442,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.71      0.56      0.55      0.63      0.40       579
          1       0.79      0.56      0.71      0.65      0.63      0.39      1139

avg / total       0.68      0.61      0.66      0.62      0.63      0.39      1718
",,0.3917345750873108,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.45      0.71      0.55       579
           1       0.79      0.56      0.65      1139

    accuracy                           0.61      1718
   macro avg       0.62      0.63      0.60      1718
weighted avg       0.68      0.61      0.62      1718
",0.01,[0.55575066 0.71157168],[0.71157168 0.55575066],-1,"(array([0.        , 0.28842832, 1.        ]), array([0.        , 0.55575066, 1.        ]), array([2, 1, 0]))",0.7342662300529128,0.3917345750873108,0.6082654249126892,rbf,0.23368738906761788,0.6336611668872947,13.530110620806594,,0.25332033503820633,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.71      0.56      0.55      0.63      0.41       579
          1       0.79      0.56      0.71      0.65      0.63      0.38      1139

avg / total       0.68      0.61      0.66      0.62      0.63      0.39      1718
",0.6082654249126892,True,0.6082654249126892,"[[-0.99984615 -0.68452852 -0.29437436 ...  0.48457015 -0.43714944
  -0.70657337]
 [-1.5165894   0.72771583  0.37370585 ...  0.0283556   0.01403954
  -0.40574938]
 [-0.35391708 -0.67724891 -0.42799041 ...  0.54974365 -0.7242697
  -0.53944893]
 ...
 [ 0.87007698 -0.64294726 -0.20634065 ... -0.04011849 -0.43507221
  -0.54087635]
 [ 1.42510018  0.96399748 -0.16966606 ...  0.00795718 -0.40437715
  -0.86463981]
 [ 0.24973971 -0.52689263 -0.337887   ... -0.22483134  1.21456184
  -0.3080127 ]]","[[412 167]
 [506 633]]",0.6082654249126892,0.6082654249126892,0.6082654249126892,"(array([0.71157168, 0.55575066]), array([0.55575066, 0.71157168]), array([ 579, 1139], dtype=int32))",0.01,"(0.6082654249126892, 0.6082654249126892, None)",0.6082654249126892
80,HOS,8,8,0.6935931436993636,0.8055368776550293,0.5610184372256365,0.7115716753022453,0.6318265816282927,0.2581940933348116,0.6117578579743889,639,412,167,500,579,1139,0.4517543859649123,0.792803970223325,0.7115716753022453,0.5610184372256365,0.5526492287055667,0.6570694087403598,1.6209602763385147,1.9450878751715184,0.4389815627743635,0.5610184372256365,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.71      0.56      0.55      0.63      0.41       579
          1       0.79      0.56      0.71      0.66      0.63      0.39      1139

avg / total       0.68      0.61      0.66      0.62      0.63      0.40      1718
",,0.38824214202561114,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.45      0.71      0.55       579
           1       0.79      0.56      0.66      1139

    accuracy                           0.61      1718
   macro avg       0.62      0.64      0.60      1718
weighted avg       0.68      0.61      0.62      1718
",0.01,[0.56101844 0.71157168],[0.71157168 0.56101844],-1,"(array([0.        , 0.28842832, 1.        ]), array([0.        , 0.56101844, 1.        ]), array([2, 1, 0]))",0.7358137328759408,0.3882421420256112,0.6117578579743889,rbf,0.23882421242399254,0.6362950562639408,13.409486256214358,,0.2581940933348116,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.71      0.56      0.55      0.63      0.42       579
          1       0.79      0.56      0.71      0.66      0.63      0.38      1139

avg / total       0.68      0.61      0.66      0.62      0.63      0.39      1718
",0.6117578579743889,True,0.6117578579743889,"[[-0.99658994 -0.69784352 -0.30224162 ...  0.47328006 -0.43867607
  -0.71269297]
 [-1.51224478  0.74045219  0.3603516  ...  0.02655324  0.01661933
  -0.40557867]
 [-0.35202138 -0.69042963 -0.43476026 ...  0.53709818 -0.72840951
  -0.54207392]
 ...
 [ 0.47227436 -0.30710405 -0.09642838 ... -0.16219948 -0.22278097
  -1.05465336]
 [ 0.15721422 -0.20557303 -0.13878384 ...  0.34882164 -1.07401728
  -0.39191515]
 [-0.73876252  0.91131839 -0.01993494 ... -0.03726488  0.1721303
   0.10239263]]","[[412 167]
 [500 639]]",0.6117578579743889,0.6117578579743889,0.6117578579743889,"(array([0.71157168, 0.56101844]), array([0.56101844, 0.71157168]), array([ 579, 1139], dtype=int32))",0.01,"(0.6117578579743889, 0.6117578579743889, None)",0.6117578579743889
89,HOS,8,9,0.6885513001890882,0.800697616725641,0.5759438103599649,0.6787564766839378,0.6252404269461883,0.24083659558146966,0.610593713620489,656,393,186,483,579,1139,0.4486301369863014,0.7790973871733967,0.6787564766839378,0.5759438103599649,0.5402061855670104,0.6622917718324078,1.600628627211191,1.7928573451527938,0.4240561896400351,0.5759438103599649,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.68      0.58      0.54      0.63      0.39       579
          1       0.78      0.58      0.68      0.66      0.63      0.39      1139

avg / total       0.67      0.61      0.64      0.62      0.63      0.39      1718
",,0.389406286379511,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.45      0.68      0.54       579
           1       0.78      0.58      0.66      1139

    accuracy                           0.61      1718
   macro avg       0.61      0.63      0.60      1718
weighted avg       0.67      0.61      0.62      1718
",0.01,[0.57594381 0.67875648],[0.67875648 0.57594381],-1,"(array([0.        , 0.32124352, 1.        ]), array([0.        , 0.57594381, 1.        ]), array([2, 1, 0]))",0.7298571792769608,0.3894062863795111,0.610593713620489,rbf,0.22617927100712187,0.6273501435219513,13.449703220790024,,0.24083659558146966,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.68      0.58      0.54      0.63      0.40       579
          1       0.78      0.58      0.68      0.66      0.63      0.38      1139

avg / total       0.67      0.61      0.64      0.62      0.63      0.39      1718
",0.610593713620489,True,0.610593713620489,"[[-1.00501    -0.68266026 -0.29432993 ...  0.48820984 -0.44310313
  -0.71480985]
 [-1.52266931  0.70737215  0.36986406 ...  0.02652277  0.00983935
  -0.40533941]
 [-0.35793586 -0.67549514 -0.42716873 ...  0.55416514 -0.73133926
  -0.54288183]
 ...
 [-0.13087675 -0.32346041 -0.24503895 ... -0.13026966 -0.68317621
  -0.47184531]
 [-0.61621265  0.86595359  0.94023704 ...  0.62096572 -0.04488686
   1.96763459]
 [ 1.57085374 -0.39750914 -0.25269761 ...  0.15866903 -0.59935839
  -0.13704568]]","[[393 186]
 [483 656]]",0.610593713620489,0.610593713620489,0.610593713620489,"(array([0.67875648, 0.57594381]), array([0.57594381, 0.67875648]), array([ 579, 1139], dtype=int32))",0.01,"(0.610593713620489, 0.610593713620489, None)",0.610593713620489
90,HOSbal,0,0,0.8189093816090514,0.8147522421136223,0.7806563039723662,0.7063903281519862,0.742595490652183,0.48839535083445035,0.7435233160621761,452,409,170,127,579,579,0.7630597014925373,0.7266881028938906,0.7063903281519862,0.7806563039723662,0.7336322869955159,0.7527060782681099,3.2204724409448824,2.658823529411765,0.21934369602763382,0.7806563039723662,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.71      0.78      0.73      0.74      0.55       579
          1       0.73      0.78      0.71      0.75      0.74      0.56       579

avg / total       0.74      0.74      0.74      0.74      0.74      0.55      1158
",,0.25647668393782386,[1 1 0 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.76      0.71      0.73       579
           1       0.73      0.78      0.75       579

    accuracy                           0.74      1158
   macro avg       0.74      0.74      0.74      1158
weighted avg       0.74      0.74      0.74      1158
",0.1,[0.7806563  0.70639033],[0.70639033 0.7806563 ],-1,"(array([0.        , 0.29360967, 1.        ]), array([0.       , 0.7806563, 1.       ]), array([2, 1, 0]))",0.6769654965596521,0.25647668393782386,0.7435233160621761,rbf,0.4870466321243523,0.7435233160621761,8.858508221806224,,0.48839535083445035,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.71      0.78      0.73      0.74      0.54       579
          1       0.73      0.78      0.71      0.75      0.74      0.56       579

avg / total       0.74      0.74      0.74      0.74      0.74      0.55      1158
",0.7435233160621761,True,0.7435233160621761,"[[-1.5116609   0.74329351  0.34788539 ...  0.02073431  0.01253612
  -0.41187893]
 [-0.34428907 -0.69225501 -0.41509015 ...  0.54923783 -0.72716329
  -0.54725926]
 [-1.12253695  0.14080941 -0.32183758 ... -0.11139156  2.68367289
   1.28037514]
 ...
 [-0.60370503 -0.43326853  0.24001826 ...  0.09277531 -0.29502065
  -0.29832691]
 [ 0.29085151  0.46673239  6.46307452 ... -0.31240126  0.11870617
   1.42883182]
 [ 0.48442679 -0.6399856  -0.31342614 ...  0.03410136  2.42212721
  -0.49260597]]","[[409 170]
 [127 452]]",0.7435233160621761,0.7435233160621761,0.7435233160621761,"(array([0.70639033, 0.7806563 ]), array([0.7806563 , 0.70639033]), array([579, 579], dtype=int32))",0.1,"(0.7435233160621761, 0.7435233160621761, None)",0.7435233160621761
99,HOSbal,0,1,0.8173403611133484,0.8104191226286352,0.7910189982728842,0.6839378238341969,0.7355323325933828,0.4777034827028139,0.7374784110535406,458,396,183,121,579,579,0.7659574468085106,0.7145085803432137,0.6839378238341969,0.7910189982728842,0.7226277372262775,0.7508196721311475,3.272727272727272,2.502732240437158,0.20898100172711576,0.7910189982728842,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.68      0.79      0.72      0.74      0.54       579
          1       0.71      0.79      0.68      0.75      0.74      0.55       579

avg / total       0.74      0.74      0.74      0.74      0.74      0.54      1158
",,0.2625215889464594,[1 0 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.77      0.68      0.72       579
           1       0.71      0.79      0.75       579

    accuracy                           0.74      1158
   macro avg       0.74      0.74      0.74      1158
weighted avg       0.74      0.74      0.74      1158
",0.1,[0.791019   0.68393782],[0.68393782 0.791019  ],-1,"(array([0.        , 0.31606218, 1.        ]), array([0.      , 0.791019, 1.      ]), array([2, 1, 0]))",0.6696803623440275,0.26252158894645944,0.7374784110535406,rbf,0.4749568221070811,0.7374784110535405,9.06730082071034,,0.4777034827028139,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.68      0.79      0.72      0.74      0.52       579
          1       0.71      0.79      0.68      0.75      0.74      0.56       579

avg / total       0.74      0.74      0.74      0.74      0.74      0.54      1158
",0.7374784110535406,True,0.7374784110535406,"[[-1.02048104 -0.7060082  -0.29989073 ...  0.48580944 -0.44388775
  -0.72478365]
 [-1.15169544  0.15145223 -0.33446145 ... -0.12558586  2.6703407
   1.31155758]
 [ 0.94773491 -0.76671336 -0.11839447 ...  0.282011    0.10246812
  -0.48318384]
 ...
 [-0.31987039  0.26662926  0.64339913 ...  0.21407819 -0.39267344
  -0.01600003]
 [-0.12733907 -0.39553107 -0.02070972 ...  0.01027976 -0.11022157
  -0.3493289 ]
 [-0.86957639  1.54379944 -0.41682095 ...  0.07821257  0.93538191
   1.90880273]]","[[396 183]
 [121 458]]",0.7374784110535406,0.7374784110535406,0.7374784110535406,"(array([0.68393782, 0.791019  ]), array([0.791019  , 0.68393782]), array([579, 579], dtype=int32))",0.1,"(0.7374784110535406, 0.7374784110535406, None)",0.7374784110535406
108,HOSbal,0,2,0.8175238112283403,0.8117806511086857,0.7668393782383419,0.6994818652849741,0.7323866729154246,0.4673827146373169,0.7331606217616581,444,405,174,135,579,579,0.75,0.7184466019417476,0.6994818652849741,0.7668393782383419,0.7238605898123326,0.7418546365914787,2.9999999999999996,2.5517241379310347,0.23316062176165808,0.7668393782383419,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.75      0.70      0.77      0.72      0.73      0.53       579
          1       0.72      0.77      0.70      0.74      0.73      0.54       579

avg / total       0.73      0.73      0.73      0.73      0.73      0.54      1158
",,0.2668393782383419,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.75      0.70      0.72       579
           1       0.72      0.77      0.74       579

    accuracy                           0.73      1158
   macro avg       0.73      0.73      0.73      1158
weighted avg       0.73      0.73      0.73      1158
",0.1,[0.76683938 0.69948187],[0.69948187 0.76683938],-1,"(array([0.        , 0.30051813, 1.        ]), array([0.        , 0.76683938, 1.        ]), array([2, 1, 0]))",0.6675134564112883,0.266839378238342,0.7331606217616581,rbf,0.46632124352331605,0.7331606217616581,9.216425765095211,,0.4673827146373169,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.75      0.70      0.77      0.72      0.73      0.53       579
          1       0.72      0.77      0.70      0.74      0.73      0.55       579

avg / total       0.73      0.73      0.73      0.73      0.73      0.54      1158
",0.7331606217616581,True,0.7331606217616581,"[[-1.01403462 -0.69456069 -0.29290584 ...  0.49005039 -0.43759523
  -0.69830516]
 [-1.54158138  0.75762043  0.35462231 ...  0.01129142  0.01439123
  -0.3989909 ]
 [-0.35460116 -0.68707523 -0.42241147 ...  0.55844453 -0.72522297
  -0.53201946]
 ...
 [ 0.43671898 -0.80915203 -0.22507593 ... -0.08074987 -0.68384136
  -0.474616  ]
 [ 2.3508389   0.95660603  4.31163243 ... -0.29556799  0.5246796
  -0.33647748]
 [ 1.50844849 -0.49257368  0.83222918 ... -0.19044014 -0.81487931
  -1.39041261]]","[[405 174]
 [135 444]]",0.7331606217616581,0.7331606217616581,0.7331606217616581,"(array([0.69948187, 0.76683938]), array([0.76683938, 0.69948187]), array([579, 579], dtype=int32))",0.1,"(0.7331606217616581, 0.7331606217616581, None)",0.7331606217616581
