,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,bal_report,max_iter,accuracy,batch_size,power_t,warm_start,solver,imb_sens_micro,roc_curve,imb_sens_spec_supp_micro,imb_sens,imb_spec_micro,y,tol,hamming_loss,learning_rate,roc_auc_score,log_loss,fbeta_score,cohen_kappa_score,avg_prec_score,hinge_loss,imb_report_0.1,imb_sens_spec_supp,activation,zero_one_loss,f1_score,prec_score,X,momentum,pr_curve,imb_spec,hidden_layer_sizes,rec_score,confusion_matrix,alpha,imb_report_0.3,matthews_corrcoef,learning_rate_init
656,HOSbal,8,9,0.7103578958230243,0.6746336051460858,0.663093415007657,0.6707503828483921,0.6669109100776757,0.33385358477653815,0.6669218989280244,433,438,215,220,653,653,0.6656534954407295,0.6682098765432098,0.6707503828483921,0.663093415007657,0.6681922196796338,0.665641813989239,1.990909090909091,2.0139534883720933,0.33690658499234305,0.663093415007657,"              precision    recall  f1-score   support

           0       0.67      0.67      0.67       653
           1       0.67      0.66      0.67       653

    accuracy                           0.67      1306
   macro avg       0.67      0.67      0.67      1306
weighted avg       0.67      0.67      0.67      1306
",1000,0.6669218989280244,auto,0.5,False,adam,0.6669218989280244,"(array([0.        , 0.32924962, 1.        ]), array([0.        , 0.66309342, 1.        ]), array([2, 1, 0]))","(0.6669218989280244, 0.6669218989280244, None)",[0.67075038 0.66309342],0.6669218989280244,[0 1 1 ... 1 1 1],0.0001,0.3330781010719755,constant,0.6669218989280246,11.504241688540306,0.6669218989280244,0.333843797856049,0.6115388614750534,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.67      0.67      0.66      0.67      0.67      0.45       653
          1       0.67      0.66      0.67      0.67      0.67      0.44       653

avg / total       0.67      0.67      0.67      0.67      0.67      0.44      1306
","(array([0.67075038, 0.66309342]), array([0.66309342, 0.67075038]), array([653, 653]))",logistic,0.33307810107197555,0.6669218989280244,0.6669218989280244,"[[ 1.33494305 -0.14756036 -0.0152103  -0.3813538   0.00677386  0.81821159]
 [ 1.13454    -0.47097002 -0.23290023 -0.39144548 -0.46602363  0.73204228]
 [-0.73460379 -0.0191477  -0.12405527 -0.43433512  0.20615819 -0.1655547 ]
 ...
 [-0.39270124  0.97927963 -0.13037487 -0.42523609 -0.82887558 -0.04885708]
 [-0.14067716 -0.44263947 -0.13975051 -0.14128894  0.36835684 -0.45544064]
 [ 0.16609323 -0.33380162 -0.14160319 -0.49561622 -0.89493054 -0.81672152]]",0.9,,[0.66309342 0.67075038],"(50,)",0.6669218989280244,"[[438 215]
 [220 433]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.67      0.67      0.66      0.67      0.67      0.45       653
          1       0.67      0.66      0.67      0.67      0.67      0.44       653

avg / total       0.67      0.67      0.67      0.67      0.67      0.44      1306
",0.33385358477653815,0.001
513,HOSbal,9,0,0.690815625373761,0.6395073445257021,0.6539050535987749,0.6508422664624809,0.6523718626178605,0.3047487494375781,0.6523736600306279,427,425,228,226,653,653,0.65284178187404,0.6519083969465649,0.6508422664624809,0.6539050535987749,0.6518404907975461,0.6529051987767585,1.8805309734513278,1.87280701754386,0.34609494640122507,0.6539050535987749,"              precision    recall  f1-score   support

           0       0.65      0.65      0.65       653
           1       0.65      0.65      0.65       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6523736600306279,auto,0.5,False,adam,0.6523736600306279,"(array([0.        , 0.34915773, 1.        ]), array([0.        , 0.65390505, 1.        ]), array([2, 1, 0]))","(0.6523736600306279, 0.6523736600306279, None)",[0.65084227 0.65390505],0.6523736600306279,[0 1 0 ... 1 1 1],0.0001,0.34762633996937214,constant,0.6523736600306279,12.006728017996581,0.652373660030628,0.3047473200612557,0.5993336684474475,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.65      0.65      0.65      0.65      0.43       653
          1       0.65      0.65      0.65      0.65      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.43      1306
","(array([0.65084227, 0.65390505]), array([0.65390505, 0.65084227]), array([653, 653]))",logistic,0.3476263399693721,0.6523736600306279,0.6523736600306279,"[[ 1.30604885 -0.15176545 -0.02542716 -0.38471738 -0.01033659  0.79255851]
 [ 1.10697073 -0.46740565 -0.2344006  -0.39491543 -0.47536824  0.70861233]
 [-0.21000763 -0.32815262 -0.1037922   3.76079101 -0.89865383 -0.20080464]
 ...
 [ 0.31240285 -0.26935242  0.1226209  -0.30993412 -0.19878776  0.64797778]
 [-0.67631132 -0.21536034 -0.20827892 -0.34711083 -0.70915025  0.55228069]
 [-0.63367818 -0.08576299 -0.17052819 -0.42096954  2.3516558   0.50042103]]",0.9,,[0.65390505 0.65084227],"(5, 5)",0.6523736600306279,"[[425 228]
 [226 427]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.65      0.65      0.65      0.65      0.43       653
          1       0.65      0.65      0.65      0.65      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.43      1306
",0.3047487494375781,0.001
549,HOSbal,9,1,0.6842796470055745,0.6262578193245996,0.6584992343032159,0.6462480857580398,0.6523449008320584,0.3047701924962479,0.6523736600306279,430,422,231,223,653,653,0.6542635658914728,0.6505295007564297,0.6462480857580398,0.6584992343032159,0.650231124807396,0.6544901065449009,1.8923766816143495,1.8614718614718615,0.3415007656967841,0.6584992343032159,"              precision    recall  f1-score   support

           0       0.65      0.65      0.65       653
           1       0.65      0.66      0.65       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6523736600306279,auto,0.5,False,adam,0.6523736600306279,"(array([0.        , 0.35375191, 1.        ]), array([0.        , 0.65849923, 1.        ]), array([2, 1, 0]))","(0.6523736600306279, 0.6523736600306279, None)",[0.64624809 0.65849923],0.6523736600306279,[0 0 1 ... 1 1 1],0.0001,0.34762633996937214,constant,0.6523736600306279,12.006729854744124,0.652373660030628,0.3047473200612557,0.5991235609881542,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.65      0.66      0.65      0.65      0.43       653
          1       0.65      0.66      0.65      0.65      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.43      1306
","(array([0.64624809, 0.65849923]), array([0.65849923, 0.64624809]), array([653, 653]))",logistic,0.3476263399693721,0.6523736600306279,0.6523736600306279,"[[ 1.33227228 -0.14960192 -0.04450999 -0.38080276 -0.00677674  0.78596312]
 [-0.19830711 -0.31695992 -0.10867831  3.77245007 -0.89842597 -0.19459491]
 [-0.74328614 -0.03068965 -0.13006775 -0.43444255  0.19006823 -0.16006822]
 ...
 [-0.12630332  0.29194376 -0.18720637 -0.52442577 -0.70390497 -0.75391424]
 [ 0.33376718 -0.40265577 -0.07761865 -0.49301783 -0.64631342 -1.12799335]
 [-0.57826458 -0.32323066 -0.27305111  0.60601098 -0.9243871  -0.69298808]]",0.9,,[0.65849923 0.64624809],"(5, 5)",0.6523736600306279,"[[422 231]
 [223 430]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.65      0.66      0.65      0.65      0.42       653
          1       0.65      0.66      0.65      0.65      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.43      1306
",0.3047701924962479,0.001
621,HOSbal,9,2,0.6877176607435584,0.6351859923267881,0.6600306278713629,0.6447166921898928,0.652328723225678,0.3047830605043249,0.6523736600306279,431,421,232,222,653,653,0.6547433903576982,0.6500754147812972,0.6447166921898928,0.6600306278713629,0.6496913580246912,0.655015197568389,1.8963963963963961,1.857758620689655,0.3399693721286371,0.6600306278713629,"              precision    recall  f1-score   support

           0       0.65      0.64      0.65       653
           1       0.65      0.66      0.66       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6523736600306279,auto,0.5,False,adam,0.6523736600306279,"(array([0.        , 0.35528331, 1.        ]), array([0.        , 0.66003063, 1.        ]), array([2, 1, 0]))","(0.6523736600306279, 0.6523736600306279, None)",[0.64471669 0.66003063],0.6523736600306279,[0 1 0 ... 1 1 1],0.0001,0.34762633996937214,constant,0.6523736600306278,12.006730466993304,0.652373660030628,0.3047473200612557,0.5990543702461548,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.64      0.66      0.65      0.65      0.42       653
          1       0.65      0.66      0.64      0.66      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.43      1306
","(array([0.64471669, 0.66003063]), array([0.66003063, 0.64471669]), array([653, 653]))",logistic,0.3476263399693721,0.6523736600306279,0.6523736600306279,"[[ 1.36697567e+00 -1.57314967e-01 -2.90241577e-02 -3.74719221e-01
  -2.09951952e-03  8.27297992e-01]
 [ 1.16019230e+00 -4.81291664e-01 -2.27095840e-01 -3.84825515e-01
  -4.73370453e-01  7.40198240e-01]
 [-2.07759223e-01 -3.38360768e-01 -1.03301039e-01  3.73348897e+00
  -9.02335228e-01 -2.03382408e-01]
 ...
 [ 1.20516518e-01  4.67338131e-03  3.89347427e-02 -3.91168121e-01
  -6.05302696e-01 -1.30664593e+00]
 [-5.46878218e-02 -2.07396343e-01 -1.74468613e-01 -4.87134055e-01
   4.21245900e-01  2.71613839e-01]
 [ 7.99141400e-01 -6.27840893e-02 -9.19042360e-02 -4.18673759e-01
  -1.85771965e-01  5.53696932e+00]]",0.9,,[0.66003063 0.64471669],"(5, 5)",0.6523736600306279,"[[421 232]
 [222 431]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.64      0.66      0.65      0.65      0.42       653
          1       0.65      0.66      0.64      0.66      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.43      1306
",0.3047830605043249,0.001
585,HOSbal,9,3,0.690140217490719,0.6514668258513536,0.6722817764165391,0.6370597243491577,0.654433834064898,0.30953356293018913,0.6546707503828484,439,416,237,214,653,653,0.6603174603174603,0.6494082840236687,0.6370597243491577,0.6722817764165391,0.6484801247077163,0.6606471030850264,1.9439252336448598,1.852320675105485,0.3277182235834609,0.6722817764165391,"              precision    recall  f1-score   support

           0       0.66      0.64      0.65       653
           1       0.65      0.67      0.66       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6546707503828484,auto,0.5,False,adam,0.6546707503828484,"(array([0.        , 0.36294028, 1.        ]), array([0.        , 0.67228178, 1.        ]), array([2, 1, 0]))","(0.6546707503828484, 0.6546707503828484, None)",[0.63705972 0.67228178],0.6546707503828484,[0 1 0 ... 1 1 1],0.0001,0.3453292496171516,constant,0.6546707503828484,11.927394838204956,0.6546707503828484,0.3093415007656968,0.6004444665947788,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.64      0.67      0.65      0.65      0.43       653
          1       0.65      0.67      0.64      0.66      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.43      1306
","(array([0.63705972, 0.67228178]), array([0.67228178, 0.63705972]), array([653, 653]))",logistic,0.3453292496171516,0.6546707503828484,0.6546707503828484,"[[ 1.34618622e+00 -1.42756046e-01 -3.71631164e-02 -3.82405106e-01
  -2.95421373e-03  7.99361148e-01]
 [ 1.14447204e+00 -4.56464470e-01 -2.20559624e-01 -3.92445827e-01
  -4.66532522e-01  7.16136562e-01]
 [-1.89944819e-01 -3.18063695e-01 -1.05936807e-01  3.69914805e+00
  -8.88495241e-01 -1.85463126e-01]
 ...
 [ 2.55790976e-01 -2.93908291e-01 -9.67503745e-02 -3.71631174e-01
  -4.63527482e-01  1.68940366e-01]
 [ 7.19727722e-01 -1.20112287e-01 -1.26072226e-01  6.56273953e-01
   3.56701099e+00  2.80263497e+00]
 [-2.22705478e-01  6.37405556e-01 -1.07213094e-01 -4.71933095e-01
  -9.21723876e-01 -9.49899633e-01]]",0.9,,[0.67228178 0.63705972],"(5, 5)",0.6546707503828484,"[[416 237]
 [214 439]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.64      0.67      0.65      0.65      0.42       653
          1       0.65      0.67      0.64      0.66      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.43      1306
",0.30953356293018913,0.001
477,HOSbal,9,4,0.6870328721954744,0.6342033566675338,0.6738131699846861,0.6278713629402757,0.6504367712586616,0.30200341297145783,0.6508422664624809,440,410,243,213,653,653,0.6581059390048154,0.6442166910688141,0.6278713629402757,0.6738131699846861,0.6426332288401254,0.658682634730539,1.9248826291079815,1.8106995884773665,0.3261868300153139,0.6738131699846861,"              precision    recall  f1-score   support

           0       0.66      0.63      0.64       653
           1       0.64      0.67      0.66       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6508422664624809,auto,0.5,False,adam,0.6508422664624809,"(array([0.        , 0.37212864, 1.        ]), array([0.        , 0.67381317, 1.        ]), array([2, 1, 0]))","(0.6508422664624809, 0.6508422664624809, None)",[0.62787136 0.67381317],0.6508422664624809,[1 0 1 ... 1 1 1],0.0001,0.34915773353751917,constant,0.6508422664624809,12.059629661757127,0.6508422664624809,0.30168453292496167,0.5971751057737797,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.63      0.67      0.64      0.65      0.42       653
          1       0.64      0.67      0.63      0.66      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
","(array([0.62787136, 0.67381317]), array([0.67381317, 0.62787136]), array([653, 653]))",logistic,0.3491577335375191,0.6508422664624809,0.6508422664624809,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0.67381317 0.62787136],"(5, 5)",0.6508422664624809,"[[410 243]
 [213 440]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.63      0.67      0.64      0.65      0.42       653
          1       0.64      0.67      0.63      0.66      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
",0.30200341297145783,0.001
441,HOSbal,9,5,0.688287536144875,0.635438517483814,0.6753445635528331,0.6355283307810107,0.6551340345126043,0.3111196061474131,0.655436447166922,441,415,238,212,653,653,0.6618819776714514,0.6494845360824743,0.6355283307810107,0.6753445635528331,0.6484375000000001,0.6621621621621622,1.957547169811321,1.852941176470588,0.3246554364471669,0.6753445635528331,"              precision    recall  f1-score   support

           0       0.66      0.64      0.65       653
           1       0.65      0.68      0.66       653

    accuracy                           0.66      1306
   macro avg       0.66      0.66      0.66      1306
weighted avg       0.66      0.66      0.66      1306
",1000,0.655436447166922,auto,0.5,False,adam,0.655436447166922,"(array([0.        , 0.36447167, 1.        ]), array([0.        , 0.67534456, 1.        ]), array([2, 1, 0]))","(0.655436447166922, 0.655436447166922, None)",[0.63552833 0.67534456],0.655436447166922,[0 1 0 ... 1 1 1],0.0001,0.3445635528330781,constant,0.655436447166922,11.90094922044272,0.6554364471669218,0.3108728943338438,0.6009535687785164,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.64      0.68      0.65      0.66      0.43       653
          1       0.65      0.68      0.64      0.66      0.66      0.43       653

avg / total       0.66      0.66      0.66      0.66      0.66      0.43      1306
","(array([0.63552833, 0.67534456]), array([0.67534456, 0.63552833]), array([653, 653]))",logistic,0.34456355283307805,0.655436447166922,0.655436447166922,"[[ 1.34453705 -0.1500117  -0.0333128  -0.38052796  0.00647572  0.80150661]
 [ 1.14192915 -0.4614035  -0.22401504 -0.39070439 -0.46812531  0.71783573]
 [-0.19840003 -0.32402476 -0.10482614  3.75619039 -0.90012124 -0.18859879]
 ...
 [-0.39787871 -0.17235291 -0.17055878 -0.41857349  0.17070321  0.31162662]
 [-0.65277054  1.44178915  0.52861154 -0.47571029 -0.93489677 -1.03242961]
 [-0.31450033  0.45702516 -0.20676551  0.33145688  0.80961171  0.48076824]]",0.9,,[0.67534456 0.63552833],"(5, 5)",0.655436447166922,"[[415 238]
 [212 441]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.64      0.68      0.65      0.66      0.42       653
          1       0.65      0.68      0.64      0.66      0.66      0.43       653

avg / total       0.66      0.66      0.66      0.66      0.66      0.43      1306
",0.3111196061474131,0.001
369,HOSbal,9,6,0.6832946771761385,0.6256952510999908,0.667687595712098,0.6294027565084227,0.6482626113140229,0.2973083188192578,0.6485451761102603,436,411,242,217,653,653,0.6544585987261147,0.6430678466076696,0.6294027565084227,0.667687595712098,0.6416861826697894,0.6551465063861758,1.8940092165898619,1.8016528925619837,0.332312404287902,0.667687595712098,"              precision    recall  f1-score   support

           0       0.65      0.63      0.64       653
           1       0.64      0.67      0.66       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6485451761102603,auto,0.5,False,adam,0.6485451761102603,"(array([0.        , 0.37059724, 1.        ]), array([0.       , 0.6676876, 1.       ]), array([2, 1, 0]))","(0.6485451761102603, 0.6485451761102603, None)",[0.62940276 0.6676876 ],0.6485451761102603,[0 1 0 ... 1 1 1],0.0001,0.35145482388973964,constant,0.6485451761102603,12.138967739542199,0.6485451761102603,0.2970903522205207,0.5955246265251821,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.63      0.67      0.64      0.65      0.42       653
          1       0.64      0.67      0.63      0.66      0.65      0.42       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
","(array([0.62940276, 0.6676876 ]), array([0.6676876 , 0.62940276]), array([653, 653]))",logistic,0.3514548238897397,0.6485451761102603,0.6485451761102603,"[[ 1.32963757e+00 -1.52978502e-01 -2.41040692e-02 -3.82264371e-01
  -1.04715548e-03  8.03495948e-01]
 [ 1.13000613e+00 -5.09796644e-01 -2.26861753e-01 -3.92364902e-01
  -4.70817393e-01  7.19058463e-01]
 [-1.90632650e-01 -3.52376876e-01 -1.00138200e-01  3.72360143e+00
  -8.98416190e-01 -1.95680961e-01]
 ...
 [-3.31438586e-01  4.50638047e-01 -1.85991946e-01 -5.61385737e-01
  -5.07706952e-01  4.00366945e-01]
 [-2.95922129e-01 -4.36141391e-02 -3.28240594e-01 -5.66199897e-01
   1.24853107e-02 -4.08789042e-02]
 [-1.56389224e-01  1.01507553e+00 -7.83420630e-02 -4.70340750e-01
  -8.48400112e-01 -7.74080346e-01]]",0.9,,[0.6676876  0.62940276],"(5, 5)",0.6485451761102603,"[[411 242]
 [217 436]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.63      0.67      0.64      0.65      0.42       653
          1       0.64      0.67      0.63      0.66      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
",0.2973083188192578,0.001
405,HOSbal,9,7,0.6845399604604969,0.627421283034152,0.6600306278713629,0.655436447166922,0.6577295262897651,0.31547040429331974,0.6577335375191424,431,428,225,222,653,653,0.6584615384615384,0.6570121951219512,0.655436447166922,0.6600306278713629,0.656945510360706,0.6585179526355996,1.927927927927928,1.9155555555555557,0.3399693721286371,0.6600306278713629,"              precision    recall  f1-score   support

           0       0.66      0.66      0.66       653
           1       0.66      0.66      0.66       653

    accuracy                           0.66      1306
   macro avg       0.66      0.66      0.66      1306
weighted avg       0.66      0.66      0.66      1306
",1000,0.6577335375191424,auto,0.5,False,adam,0.6577335375191424,"(array([0.        , 0.34456355, 1.        ]), array([0.        , 0.66003063, 1.        ]), array([2, 1, 0]))","(0.6577335375191424, 0.6577335375191424, None)",[0.65543645 0.66003063],0.6577335375191424,[0 1 0 ... 1 1 1],0.0001,0.34226646248085757,constant,0.6577335375191423,11.821602571169118,0.6577335375191424,0.31546707503828486,0.6036328577298025,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.66      0.66      0.66      0.66      0.43       653
          1       0.66      0.66      0.66      0.66      0.66      0.43       653

avg / total       0.66      0.66      0.66      0.66      0.66      0.43      1306
","(array([0.65543645, 0.66003063]), array([0.66003063, 0.65543645]), array([653, 653]))",logistic,0.34226646248085757,0.6577335375191424,0.6577335375191424,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[0.66003063 0.65543645],"(5, 5)",0.6577335375191424,"[[428 225]
 [222 431]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.66      0.66      0.66      0.66      0.43       653
          1       0.66      0.66      0.66      0.66      0.66      0.43       653

avg / total       0.66      0.66      0.66      0.66      0.66      0.43      1306
",0.31547040429331974,0.001
693,HOSbal,9,8,0.6886932499079522,0.6366950467066728,0.6493108728943339,0.6584992343032159,0.6538889145915165,0.30782310160615994,0.6539050535987749,424,430,223,229,653,653,0.6525037936267072,0.6553323029366306,0.6584992343032159,0.6493108728943339,0.6554878048780487,0.6523076923076924,1.8777292576419213,1.9013452914798206,0.35068912710566613,0.6493108728943339,"              precision    recall  f1-score   support

           0       0.65      0.66      0.66       653
           1       0.66      0.65      0.65       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6539050535987749,auto,0.5,False,adam,0.6539050535987749,"(array([0.        , 0.34150077, 1.        ]), array([0.        , 0.64931087, 1.        ]), array([2, 1, 0]))","(0.6539050535987749, 0.6539050535987749, None)",[0.65849923 0.64931087],0.6539050535987749,[0 1 0 ... 1 1 1],0.0001,0.3460949464012251,constant,0.6539050535987748,11.953832496727841,0.6539050535987749,0.30781010719754975,0.6008589532084707,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.66      0.65      0.66      0.65      0.43       653
          1       0.66      0.65      0.66      0.65      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.43      1306
","(array([0.65849923, 0.64931087]), array([0.64931087, 0.65849923]), array([653, 653]))",logistic,0.34609494640122507,0.6539050535987749,0.6539050535987749,"[[ 1.35244243e+00 -1.50540968e-01 -3.25274579e-02 -3.87154479e-01
   2.21871222e-03  7.86266430e-01]
 [ 1.14837905e+00 -4.98663896e-01 -2.24166827e-01 -3.97226602e-01
  -4.66945434e-01  7.03431466e-01]
 [-2.01578731e-01 -3.45080251e-01 -1.04392221e-01  3.70716375e+00
  -8.93992549e-01 -1.93947310e-01]
 ...
 [-7.62870506e-01 -2.53236545e-01 -2.27034994e-01 -5.31059100e-01
  -1.45973816e-01 -2.05020736e-01]
 [-5.06749914e-01 -2.29922355e-01 -3.19986512e-01 -4.71168077e-01
  -7.54688656e-01 -5.67766548e-01]
 [-2.44939005e-01 -3.62345499e-02 -1.20100449e-01 -4.20425499e-01
   1.65199252e+00  2.54402552e-01]]",0.9,,[0.64931087 0.65849923],"(5, 5)",0.6539050535987749,"[[430 223]
 [229 424]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.66      0.65      0.66      0.65      0.43       653
          1       0.66      0.65      0.66      0.65      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.43      1306
",0.30782310160615994,0.001
657,HOSbal,9,9,0.6862542769969677,0.6355866609864155,0.6722817764165391,0.6263399693721287,0.6489044207355775,0.2989373884742857,0.6493108728943339,439,409,244,214,653,653,0.6565008025682183,0.6427525622254758,0.6263399693721287,0.6722817764165391,0.6410658307210031,0.657185628742515,1.9112149532710283,1.7991803278688527,0.3277182235834609,0.6722817764165391,"              precision    recall  f1-score   support

           0       0.66      0.63      0.64       653
           1       0.64      0.67      0.66       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6493108728943339,auto,0.5,False,adam,0.6493108728943339,"(array([0.        , 0.37366003, 1.        ]), array([0.        , 0.67228178, 1.        ]), array([2, 1, 0]))","(0.6493108728943339, 0.6493108728943339, None)",[0.62633997 0.67228178],0.6493108728943339,[0 1 1 ... 1 1 1],0.0001,0.35068912710566613,constant,0.6493108728943339,12.112522734029142,0.6493108728943339,0.29862174578866774,0.5959699461209554,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.63      0.67      0.64      0.65      0.42       653
          1       0.64      0.67      0.63      0.66      0.65      0.42       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
","(array([0.62633997, 0.67228178]), array([0.67228178, 0.62633997]), array([653, 653]))",logistic,0.35068912710566613,0.6493108728943339,0.6493108728943339,"[[ 1.33494305 -0.14756036 -0.0152103  -0.3813538   0.00677386  0.81821159]
 [ 1.13454    -0.47097002 -0.23290023 -0.39144548 -0.46602363  0.73204228]
 [-0.73460379 -0.0191477  -0.12405527 -0.43433512  0.20615819 -0.1655547 ]
 ...
 [-0.39270124  0.97927963 -0.13037487 -0.42523609 -0.82887558 -0.04885708]
 [-0.14067716 -0.44263947 -0.13975051 -0.14128894  0.36835684 -0.45544064]
 [ 0.16609323 -0.33380162 -0.14160319 -0.49561622 -0.89493054 -0.81672152]]",0.9,,[0.67228178 0.62633997],"(5, 5)",0.6493108728943339,"[[409 244]
 [214 439]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.63      0.67      0.64      0.65      0.42       653
          1       0.64      0.67      0.63      0.66      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
",0.2989373884742857,0.001
